,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,Azimuth,Pitch,Roll,Gain,label_baseline,label_jump,label_run,label_stand,label_walk
51.800000000000004,-0.003125,-1.3250000000000002,-0.30437499999999995,0.22250000000000003,-0.47125,-0.18624999999999997,0.109375,-1.606875,-0.514375,1008.614375,-1.9275,35.7075,-18.01125,169.076875,103.145625,-2.80875,85.27,0,0,0,0,1
51.85,-0.13294117647058823,-0.9005882352941176,-0.012352941176470589,0.5435294117647059,0.15999999999999998,-0.03411764705882353,-0.49411764705882355,-0.32000000000000006,1.0594117647058825,1008.62,-2.0894117647058827,35.68941176470588,-18.278823529411767,170.16294117647058,101.38176470588235,-2.454117647058824,85.27,0,0,0,0,1
51.900000000000006,-0.1457142857142857,-0.9064285714285711,-0.02857142857142857,0.9185714285714284,0.30285714285714294,0.1842857142857143,-1.0735714285714284,1.3457142857142863,1.52,1008.6650000000002,-2.0057142857142862,35.41714285714287,-19.52571428571429,169.2571428571429,98.99571428571429,-3.2185714285714293,85.27,0,0,0,0,1
51.95,-0.04266666666666667,-1.0100000000000002,0.04866666666666667,1.016,0.30799999999999994,0.2640000000000001,0.08066666666666666,-0.33399999999999996,0.6993333333333333,1008.6900000000003,-1.7160000000000002,34.836,-19.764000000000003,169.51399999999998,96.36066666666666,-3.822,83.47000000000001,0,0,0,0,1
52.0,-0.06416666666666666,-0.9633333333333334,0.11,1.0,0.34,0.2800000000000001,0.2741666666666666,0.3391666666666666,1.6825,1008.6900000000002,-1.2700000000000002,33.959999999999994,-19.875000000000004,168.3408333333333,95.18666666666668,-4.663333333333334,83.47000000000001,0,0,0,0,1
52.050000000000004,-0.045000000000000005,-1.0371428571428574,-0.04071428571428572,0.66,-0.35,0.33,0.44285714285714295,-0.20214285714285718,0.06714285714285714,1008.6900000000003,-0.72,32.63999999999999,-22.680000000000003,166.12857142857138,92.23642857142859,-5.4921428571428565,83.47000000000001,0,0,0,0,1
52.1,-0.09222222222222223,-1.116666666666667,-0.027777777777777783,0.3766666666666667,0.08333333333333333,0.23833333333333329,0.3544444444444444,-1.0055555555555555,-0.5255555555555556,1008.685,0.01666666666666667,31.790000000000003,-24.096666666666668,165.7472222222222,83.91166666666669,-6.028333333333332,83.47,0,0,0,0,1
52.150000000000006,-0.004615384615384617,-1.0138461538461536,0.05307692307692309,0.20153846153846158,0.2461538461538461,0.1353846153846154,0.5046153846153847,-0.7630769230769228,-0.07384615384615381,1008.6800000000001,0.06000000000000002,30.95538461538462,-24.50307692307693,165.8930769230769,83.6,-6.265384615384617,83.47000000000001,0,0,0,0,1
52.2,0.004375,-1.005,0.06125,0.16749999999999998,0.14125000000000001,0.10125,0.9025,-0.10125,0.396875,1008.66,0.8362499999999999,30.61875,-24.5325,166.766875,83.49125000000001,-6.2675,83.47,0,0,0,0,1
52.25,-0.04466666666666666,-0.9973333333333333,0.024666666666666674,0.09933333333333334,-0.07933333333333333,0.13199999999999998,1.0813333333333335,0.06666666666666667,0.17066666666666666,1008.6399999999998,1.4400000000000002,30.63599999999999,-24.671999999999993,166.85333333333335,83.34200000000001,-6.308000000000001,85.28999999999999,0,0,0,0,1
52.300000000000004,-0.075,-1.0050000000000001,-0.037500000000000006,0.03833333333333334,-0.23750000000000002,0.18166666666666664,0.26500000000000007,-0.12999999999999998,-0.7408333333333333,1008.6399999999999,1.45,30.799999999999994,-24.95,165.71416666666667,82.99749999999999,-6.618333333333332,85.28999999999999,0,0,0,0,1
52.35,-0.02764705882352941,-1.0076470588235293,0.015294117647058824,0.13705882352941176,-0.1123529411764706,0.19764705882352943,0.8505882352941176,-0.11470588235294117,-0.3335294117647059,1008.6400000000001,1.5564705882352943,30.794117647058822,-24.998823529411766,164.96235294117645,82.66352941176471,-6.873529411764706,85.29,0,0,0,0,1
52.400000000000006,-0.003076923076923077,-0.9784615384615386,-0.00923076923076923,0.25,-0.31,0.15999999999999998,1.1115384615384614,0.07076923076923076,-0.5461538461538461,1008.6453846153844,1.9800000000000002,30.0,-25.740000000000002,164.34,82.37384615384615,-6.972307692307694,85.28999999999999,0,0,0,0,1
52.45,-0.03066666666666668,-0.982,0.03666666666666666,0.27200000000000013,-0.2440000000000001,0.26999999999999996,1.024,0.11666666666666664,-0.4306666666666667,1008.6499999999999,1.5480000000000005,30.384000000000007,-26.315999999999992,163.72399999999996,81.84933333333335,-7.220666666666665,85.28999999999999,0,0,0,0,1
52.5,-0.005625,-1.010625,0.011875,0.255,0.0675,0.36,1.1837499999999999,-0.19875,-0.491875,1008.6668749999999,2.0175,30.0675,-26.99625,162.9325,81.065,-7.773750000000001,85.29,0,0,0,0,1
52.550000000000004,-0.07333333333333333,-1.0639999999999998,-0.035333333333333335,0.12333333333333332,0.14199999999999993,0.3013333333333334,1.0686666666666667,-0.384,-0.9280000000000002,1008.6800000000001,2.9999999999999996,29.520000000000007,-27.144,162.764,80.646,-8.236666666666666,84.26733333333331,0,0,0,0,1
52.6,-0.19499999999999998,-1.0783333333333334,-0.06222222222222223,-0.22333333333333336,0.17666666666666664,0.16666666666666669,-0.07555555555555556,-1.1355555555555557,-1.3644444444444443,1008.6799999999998,4.65,28.92,-27.72,162.8122222222222,80.90166666666664,-8.387777777777778,84.10999999999999,0,0,0,0,1
52.650000000000006,-0.26,-1.02,-0.04,-0.65,0.47,0.1,-1.07375,-0.3,-0.63125,1008.68,5.22,28.86,-28.44,162.12,81.18,-8.715,84.11,0,0,0,0,1
52.7,-0.27875000000000005,-1.1349999999999998,-0.14937500000000004,-1.080625,0.981875,-0.038125000000000006,-1.14625,-0.970625,-0.7931250000000001,1008.68,6.84,30.0,-26.64,162.98000000000002,93.5025,-8.775,84.11,0,0,0,0,1
52.75,-0.2913333333333334,-1.1013333333333335,-0.1686666666666667,-1.2533333333333334,1.1953333333333336,-0.3706666666666667,-1.318,-1.3186666666666664,-0.6480000000000001,1008.6800000000001,8.328000000000001,32.111999999999995,-24.047999999999995,168.00199999999998,99.99866666666667,-8.010000000000002,84.10999999999999,0,0,0,0,1
52.800000000000004,-0.27625,-1.001875,-0.11812500000000001,-1.2862500000000001,1.0612499999999998,-0.62375,-1.570625,-0.493125,0.259375,1008.663125,8.82375,34.16625,-20.71875,174.16375,101.8625,-6.31875,84.11,0,0,0,0,1
52.85,-0.30588235294117655,-0.9552941176470587,-0.16941176470588237,-1.1911764705882353,0.6823529411764706,-0.5641176470588235,-2.2123529411764706,0.23647058823529415,0.9641176470588233,1008.65,8.103529411764708,36.451764705882354,-17.36470588235294,178.39823529411763,104.47235294117648,-5.11529411764706,82.28352941176472,0,0,0,0,1
52.900000000000006,-0.25600000000000006,-0.9489999999999998,-0.22000000000000003,-1.08,0.37,-0.4,-1.92,0.13600000000000004,0.387,1008.65,7.656000000000001,37.512,-15.767999999999997,179.19099999999997,106.63199999999999,-4.965999999999999,82.03999999999999,0,0,0,0,1
52.95,-0.1228571428571429,-0.9414285714285712,-0.1514285714285714,-0.6500000000000001,0.31999999999999995,-0.4000000000000001,-0.8942857142857144,0.1521428571428571,1.0907142857142857,1008.6499999999999,7.5600000000000005,38.27999999999999,-14.039999999999996,180.14428571428576,107.49714285714286,-4.648571428571429,82.03999999999999,0,0,0,0,1
53.0,-0.13687500000000002,-0.858125,-0.231875,-0.43125,-0.10875000000000001,-0.25125000000000003,-0.5843750000000001,0.694375,0.8975,1008.619375,7.16625,38.6175,-12.521249999999998,180.508125,108.166875,-4.416875,82.04,0,0,0,0,1
53.050000000000004,-0.12800000000000006,-0.8086666666666669,-0.31733333333333325,0.0033333333333333383,-0.19200000000000006,-0.14933333333333337,-0.5960000000000001,1.2033333333333334,0.14199999999999996,1008.58,6.276000000000001,39.024,-11.556000000000001,179.64266666666668,108.27933333333334,-4.480666666666666,82.03999999999999,0,0,0,0,1
53.1,-0.09944444444444445,-0.8322222222222222,-0.3844444444444444,0.2233333333333333,-0.04,0.006666666666666672,-0.2827777777777778,1.26,-0.7294444444444445,1008.5616666666667,4.976666666666667,39.29333333333333,-10.603333333333332,178.59333333333333,107.7988888888889,-4.737777777777778,82.04777777777777,0,0,0,0,1
53.150000000000006,-0.05307692307692309,-0.8800000000000001,-0.42153846153846153,0.28153846153846146,0.10461538461538461,0.07538461538461537,0.11000000000000001,0.9523076923076924,-1.1807692307692308,1008.5499999999997,4.975384615384614,39.138461538461534,-10.707692307692307,178.14000000000001,107.61076923076922,-5.044615384615384,82.11,0,0,0,0,1
53.2,-0.03000000000000001,-0.9075000000000001,-0.41,0.29916666666666664,0.11749999999999998,0.06083333333333332,0.4791666666666666,0.4633333333333333,-1.3250000000000002,1008.5499999999997,5.46,38.92,-11.17,178.63333333333333,107.46250000000002,-4.972499999999999,82.11,0,0,0,0,1
53.25,-0.015000000000000003,-0.8835714285714288,-0.3628571428571429,0.29,-0.35,-0.14999999999999997,0.615,0.6642857142857145,-0.8714285714285711,1008.5499999999996,5.459999999999999,39.12,-11.22,178.4628571428572,107.20714285714287,-4.71,82.11,0,0,0,0,1
53.300000000000004,0.010000000000000002,-0.8206249999999999,-0.48124999999999996,0.2725,-0.07875,-0.11499999999999999,0.67875,1.0662500000000001,-1.395,1008.5625,4.63125,39.2175,-11.658750000000001,178.47000000000003,107.249375,-4.191875,82.11,0,0,0,0,1
53.35,-0.12705882352941178,-1.1888235294117648,-0.42882352941176466,0.2088235294117647,-0.4376470588235295,-0.0411764705882353,-0.0923529411764706,-0.8652941176470587,-1.5682352941176472,1008.5899999999999,4.291764705882352,39.289411764705875,-12.550588235294116,177.61058823529413,107.32588235294118,-4.110588235294117,82.11,0,0,0,0,1
53.400000000000006,-0.10714285714285712,-0.8264285714285714,-0.28785714285714287,0.06857142857142857,0.33999999999999997,-0.11999999999999998,-0.705,-2.096428571428572,-0.9057142857142858,1008.6357142857142,4.105714285714284,39.300000000000004,-13.49142857142857,177.18,107.51571428571427,-4.027142857142857,82.11,0,0,0,0,1
53.45,-0.0953333333333333,-0.8860000000000002,-0.17066666666666666,0.29533333333333334,0.5133333333333332,-0.029333333333333336,-0.8686666666666667,3.172666666666667,0.9239999999999999,1008.67,3.803999999999998,39.15599999999999,-13.560000000000004,179.95800000000003,106.53866666666666,-3.546,81.28133333333334,0,0,0,0,1
53.5,0.030000000000000006,-1.1746153846153846,-0.14923076923076925,0.6192307692307693,0.3615384615384615,0.1107692307692308,1.0223076923076924,-2.3376923076923073,0.8892307692307688,1008.67,3.599999999999999,38.9076923076923,-13.176923076923078,181.52307692307693,104.55923076923075,-3.381538461538461,80.98,0,0,0,0,1
53.550000000000004,-0.14000000000000007,-0.9000000000000001,-0.05000000000000001,0.67,0.7,0.06000000000000002,-0.29230769230769227,-0.16230769230769232,1.3184615384615381,1008.67,5.04,38.519999999999996,-15.06,183.5523076923077,102.58769230769234,-3.113076923076923,80.98,0,0,0,0,1
53.6,0.003333333333333333,-1.0477777777777777,-0.028333333333333335,0.8833333333333334,0.5933333333333333,0.11333333333333334,0.0838888888888889,-0.10277777777777776,1.2483333333333335,1008.7050000000002,5.4399999999999995,38.22,-15.809999999999999,185.01222222222225,99.83777777777776,-3.1594444444444445,80.98,0,0,0,0,1
53.650000000000006,-0.02307692307692308,-0.9892307692307694,0.007692307692307692,0.783076923076923,0.3176923076923078,0.15384615384615383,0.5807692307692307,-0.42230769230769233,1.083846153846154,1008.7399999999999,6.073846153846153,37.0523076923077,-17.436923076923076,186.32076923076923,97.42,-3.180769230769231,80.98,0,0,0,0,1
53.7,-0.019374999999999996,-1.0,0.004375,0.77125,0.365625,0.17124999999999999,0.3125,0.04062500000000001,0.8912500000000001,1008.715,6.555,36.135,-19.41,185.87875,95.72625000000001,-3.5700000000000003,80.98,0,0,0,0,1
53.75,-0.04866666666666668,-0.9953333333333335,0.04400000000000001,0.8453333333333333,0.5753333333333335,0.2033333333333333,0.27399999999999997,-0.07933333333333334,0.5553333333333333,1008.6900000000003,7.308000000000001,35.556000000000004,-20.520000000000007,187.58533333333332,94.30533333333332,-3.8459999999999988,81.02,0,0,0,0,1
53.800000000000004,-0.05727272727272728,-0.9781818181818184,0.07000000000000002,0.92,0.7300000000000001,0.23,0.03727272727272728,0.15999999999999998,0.6863636363636364,1008.6900000000002,8.372727272727273,34.82181818181818,-21.512727272727275,188.84181818181816,87.05818181818181,-4.408181818181817,81.02,0,0,0,0,1
53.85,-0.0011764705882352942,-1.0223529411764705,0.04882352941176471,0.59,0.35,0.32,0.6617647058823528,-0.15588235294117647,0.23411764705882354,1008.6899999999999,9.395294117647058,33.21529411764706,-22.485882352941175,189.76470588235296,84.59764705882353,-5.004117647058823,81.02,0,0,0,0,1
53.900000000000006,0.0035714285714285718,-1.0321428571428568,0.03500000000000001,0.62,0.18,0.18,0.960714285714286,-0.37214285714285705,-0.2414285714285714,1008.6864285714288,10.919999999999998,32.82,-23.220000000000002,190.68,83.49571428571429,-5.390714285714286,81.02,0,0,0,0,1
53.95,0.012,-1.0360000000000003,0.014000000000000005,0.47333333333333333,0.025999999999999985,0.21666666666666667,1.0866666666666667,-0.43466666666666665,-0.6006666666666667,1008.6800000000001,11.32,32.30000000000001,-24.419999999999998,191.11200000000002,82.63933333333333,-5.554666666666665,81.02,0,0,0,0,1
54.0,-0.041875,-1.04,-0.02375,0.375,-0.07500000000000001,0.145625,0.885625,-0.51125,-0.9518749999999999,1008.68,11.745000000000001,31.275,-25.740000000000002,190.9375,82.07625,-5.585,81.02,0,0,0,0,1
54.050000000000004,-0.06538461538461539,-1.0138461538461536,-0.0276923076923077,0.3053846153846154,-0.03307692307692309,0.11461538461538462,0.38615384615384624,-0.28692307692307684,-1.3815384615384614,1008.6800000000001,11.672307692307694,30.83538461538462,-25.943076923076926,191.2930769230769,81.79153846153847,-5.573846153846153,83.18615384615386,0,0,0,0,1
54.1,-0.0205,-1.0130000000000003,-0.03550000000000001,0.22900000000000004,0.10750000000000001,0.1385,0.6439999999999999,-0.231,-1.3770000000000002,1008.68,11.843999999999998,30.22800000000001,-26.339999999999996,191.44699999999997,81.623,-5.727000000000001,83.57999999999998,0,0,0,0,1
54.150000000000006,0.0,-1.01,-0.06,0.19,0.14,0.08,0.9574999999999999,-0.22375,-1.5625,1008.68,12.6,29.94,-27.06,192.185,82.0,-5.5575,83.58,0,0,0,0,1
54.2,0.0125,-1.0362500000000001,-0.10625000000000001,0.05,0.5075000000000001,0.053750000000000006,1.015,-0.35875,-1.7406249999999999,1008.693125,12.712500000000002,29.377499999999998,-27.11625,193.16750000000002,82.579375,-5.389375,83.58,0,0,0,0,1
54.25,-0.005333333333333333,-1.023333333333333,-0.15266666666666667,-0.13133333333333333,0.5673333333333335,0.02066666666666667,0.9566666666666669,-0.4153333333333334,-1.855333333333333,1008.7099999999996,12.880000000000003,29.45999999999999,-26.360000000000007,194.97533333333337,83.81666666666666,-5.011333333333332,83.58,0,0,0,0,1
54.300000000000004,-0.05799999999999999,-1.1753333333333333,-0.13533333333333336,-0.7660000000000001,0.678,-0.10399999999999997,0.5053333333333333,-1.058,-1.7373333333333332,1008.7166666666665,13.792000000000003,29.936000000000003,-25.66,196.76733333333334,85.79733333333334,-4.607333333333333,83.58,0,0,0,0,1
54.35,-0.18388888888888888,-1.3233333333333333,-0.2822222222222222,-1.79,1.17,-0.41500000000000004,-1.362777777777778,-3.5155555555555553,-1.6372222222222221,1008.7200000000001,15.186666666666664,31.60666666666667,-24.073333333333334,200.63777777777779,95.88055555555556,-3.532222222222222,82.35499999999999,0,0,0,0,1
54.400000000000006,-0.23090909090909092,-1.251818181818182,-0.16636363636363638,-2.41,1.3336363636363637,-0.6536363636363637,-1.0363636363636366,-2.8145454545454545,-1.3918181818181818,1008.7199999999998,16.06909090909091,33.45818181818182,-21.774545454545457,210.2472727272727,101.63000000000001,-1.1600000000000001,82.11,0,0,0,0,1
54.45,-0.18999999999999997,-1.3700000000000006,0.38999999999999996,-2.32,0.18,-0.67,-1.6984615384615382,-3.604615384615384,4.586153846153847,1008.7199999999998,16.56,35.63999999999999,-15.120000000000001,212.28384615384618,105.50538461538461,-0.2746153846153846,82.11,0,0,0,0,1
54.5,-0.20875,-0.8674999999999999,-0.25,-2.1887499999999998,-1.441875,-0.37,-1.9681250000000001,-1.046875,3.3125,1008.724375,13.56,38.7,-9.54,207.680625,109.694375,-0.6843750000000001,82.11,0,0,0,0,1
54.550000000000004,-0.08133333333333334,-0.7586666666666665,-0.20333333333333328,-1.68,-0.6100000000000002,-0.14333333333333334,-1.1733333333333336,1.697333333333333,1.1633333333333333,1008.7299999999998,11.832000000000003,40.187999999999995,-6.228000000000002,201.90200000000004,114.40066666666662,-2.4213333333333344,82.10999999999999,0,0,0,0,1
54.6,-0.07777777777777779,-0.6505555555555556,-0.21166666666666664,-1.1433333333333333,-0.6266666666666665,-0.22,-0.12500000000000003,1.753333333333333,2.626666666666667,1008.6688888888888,11.573333333333332,41.12333333333334,-2.5399999999999996,198.94333333333333,117.03444444444443,-3.1488888888888886,82.10999999999999,0,0,0,0,1
54.650000000000006,-0.08461538461538462,-0.5146153846153847,-0.3669230769230769,-0.49692307692307697,-0.5653846153846154,-0.23615384615384613,-0.49076923076923074,3.18076923076923,1.8699999999999997,1008.6200000000002,11.349230769230768,41.464615384615385,0.22153846153846152,195.4123076923077,118.0376923076923,-3.966153846153846,86.3323076923077,0,0,0,0,1
54.7,-0.027000000000000003,-0.49000000000000005,-0.4880000000000001,0.09,-0.21000000000000002,-0.14999999999999997,0.284,3.8810000000000002,-0.13600000000000004,1008.6200000000001,11.22,41.519999999999996,0.9600000000000002,194.892,117.88799999999999,-3.9930000000000008,87.1,0,0,0,0,1
54.75,-0.00625,-0.4825,-0.60375,0.6712499999999999,0.24000000000000002,-0.028124999999999997,0.40375,3.916875,-0.933125,1008.62,10.3275,41.625,0.32999999999999996,196.015,117.61500000000001,-3.6087499999999997,87.1,0,0,0,0,1
54.800000000000004,-0.05,-0.725625,-0.668125,0.955,0.26125,0.015,0.07250000000000001,2.189375,-2.011875,1008.6387500000001,10.59375,41.9775,-2.06625,198.16312499999998,116.724375,-3.0250000000000004,87.1,0,0,0,0,1
54.85,-0.13,-1.3341176470588236,-0.8788235294117648,-0.06529411764705884,-0.13,0.012352941176470589,-0.49235294117647055,-2.0094117647058827,-3.542352941176471,1008.6799999999998,10.450588235294118,41.74588235294117,-3.2788235294117647,197.8641176470588,116.88,-3.222352941176471,87.1,0,0,0,0,1
54.900000000000006,-0.05357142857142856,-0.9621428571428573,-0.7192857142857143,-0.5042857142857142,-0.5714285714285714,-0.14714285714285716,-0.37214285714285705,-2.9228571428571426,-2.9464285714285707,1008.7271428571428,10.611428571428572,41.63999999999999,-3.141428571428572,195.13714285714286,119.50857142857141,-3.911428571428572,87.1,0,0,0,0,1
54.95,-0.07,-0.7328571428571429,-0.5835714285714285,0.22142857142857147,-0.4464285714285715,-0.31000000000000005,0.7842857142857141,3.2757142857142845,-1.475,1008.7399999999999,10.354285714285714,42.02571428571429,-2.6914285714285717,192.2935714285714,120.21285714285715,-4.3185714285714285,85.0942857142857,0,0,0,0,1
55.0,-0.1886666666666667,-1.6640000000000001,-0.35000000000000003,1.1139999999999999,0.25,-0.452,-1.0533333333333337,-6.6933333333333325,0.47599999999999987,1008.7399999999999,9.696,42.476000000000006,-2.96,197.31066666666672,116.76199999999997,-2.0186666666666677,84.76,0,0,0,0,1
55.050000000000004,-0.12000000000000004,0.5300000000000001,0.6100000000000001,-0.8699999999999998,1.2100000000000002,-0.29999999999999993,-1.5225000000000002,6.675833333333333,8.35,1008.7399999999999,8.760000000000002,42.06,-5.82,203.0283333333333,115.58333333333333,-0.47833333333333344,84.76,0,0,0,0,1
55.1,0.5094444444444445,-0.9866666666666666,0.19500000000000003,1.8144444444444443,1.7611111111111108,-0.5577777777777777,4.075555555555556,2.568888888888889,6.225,1008.7800000000001,8.476666666666668,41.209999999999994,-5.593333333333334,209.505,108.88555555555554,0.5455555555555555,84.76,0,0,0,0,1
55.150000000000006,0.11615384615384611,-1.0353846153846151,-0.013076923076923114,1.2615384615384615,-0.2007692307692307,0.12923076923076923,4.162307692307691,-2.978461538461538,2.408461538461538,1008.8199999999999,8.736923076923079,41.824615384615385,-8.903076923076926,220.60384615384618,102.29923076923077,3.6938461538461533,84.76,0,0,0,0,1
55.2,-0.21875,-0.795625,-0.060625000000000005,1.40375,1.24125,0.344375,-3.7800000000000002,3.686875,-1.215625,1008.78875,8.76,40.980000000000004,-10.89,220.543125,97.126875,2.58,84.76,0,0,0,0,1
55.25,0.16,-1.0653333333333337,0.162,1.3833333333333333,2.2673333333333328,0.31200000000000006,-0.11400000000000009,-0.5359999999999999,2.148,1008.7700000000002,10.223999999999998,39.57600000000001,-13.632000000000001,225.08066666666667,91.706,1.367333333333333,94.60533333333329,0,0,0,0,1
55.300000000000004,0.34,-1.05,0.12000000000000001,1.09,1.8299999999999998,0.2,3.073333333333333,-0.4911111111111111,0.8466666666666666,1008.77,12.42,38.82,-15.18,228.55444444444447,87.63666666666666,1.2533333333333332,96.12,0,0,0,0,1
55.35,0.01,-1.014090909090909,0.058636363636363625,0.9290909090909092,1.1063636363636362,0.31318181818181823,0.8563636363636365,-0.23681818181818184,-0.04045454545454547,1008.7700000000001,14.465454545454543,37.096363636363634,-16.44545454545454,230.98863636363637,84.94409090909093,0.6313636363636362,96.11999999999998,0,0,0,0,1
55.400000000000006,0.052727272727272734,-1.0045454545454546,-0.10545454545454547,0.93,0.83,0.35000000000000003,0.44272727272727275,-0.2127272727272727,-2.1254545454545455,1008.6618181818183,16.020000000000003,35.63999999999999,-17.639999999999997,232.22000000000006,82.5281818181818,-0.49545454545454537,96.12000000000002,0,0,0,0,1
55.45,0.15266666666666667,-1.0393333333333337,-0.1613333333333333,0.688,1.1453333333333333,0.4526666666666667,1.1780000000000002,-0.308,-2.7193333333333336,1008.6000000000001,17.779999999999998,34.76,-18.199999999999996,232.83333333333337,81.73266666666669,-1.5446666666666669,96.11999999999998,0,0,0,0,1
55.5,0.20437500000000003,-1.05,-0.08375,0.23125,1.2225,0.4775,2.4375,-0.668125,-2.481875,1008.634375,20.786250000000003,33.442499999999995,-19.79625,235.03,81.98124999999999,-2.6625,96.12,0,0,0,0,1
55.550000000000004,0.11200000000000002,-1.144,-0.10733333333333334,-0.22333333333333336,1.125333333333333,0.3766666666666664,2.216666666666667,-0.706,-1.9926666666666673,1008.6499999999999,23.560000000000002,32.40800000000001,-20.180000000000003,237.65399999999997,83.24066666666667,-3.1173333333333333,93.85799999999999,0,0,0,0,1
55.6,-0.11166666666666665,-1.4455555555555557,-0.061111111111111116,-1.1238888888888892,1.0905555555555557,-0.13833333333333334,-0.32666666666666666,-4.842777777777778,-1.008888888888889,1008.6500000000001,24.94,31.806666666666672,-18.26,239.76222222222225,86.81666666666666,-2.7872222222222223,93.51,0,0,0,0,1
55.650000000000006,-0.44,-1.16,-0.06,-2.12,1.17,-0.78,-4.09125,-1.63625,-0.05375000000000002,1008.65,25.44,31.44,-16.56,243.92499999999998,94.3475,-1.1875,93.51,0,0,0,0,1
55.7,-0.385625,-1.42625,-0.008125000000000004,-2.2775,2.15,-0.6312500000000001,-3.781875,-3.64625,1.291875,1008.671875,25.04625,33.521249999999995,-9.978749999999998,249.4575,98.861875,-0.2675,93.51,0,0,0,0,1
55.75,-0.232,-1.2120000000000002,0.05666666666666668,-2.168,0.794,-0.6026666666666665,-2.4586666666666663,-3.3393333333333333,2.716,1008.7000000000004,23.963999999999995,34.476,-2.7240000000000015,256.67133333333334,103.374,1.2246666666666668,93.51,0,0,0,0,1
55.800000000000004,-0.07875,-0.893125,0.079375,-2.4825,-0.6937500000000001,-0.35000000000000003,-1.8937499999999998,0.10937500000000001,3.3600000000000003,1008.671875,22.50375,34.803749999999994,2.775,254.10625,107.7475,0.8875,93.51,0,0,0,0,1
55.85,-0.002941176470588236,-0.7894117647058825,0.07588235294117647,-1.9005882352941177,-1.1858823529411764,-0.24764705882352941,0.18941176470588236,1.271764705882353,4.593529411764706,1008.65,21.92470588235294,34.57764705882353,5.382352941176471,247.23,112.68647058823528,-0.7000000000000001,93.52764705882353,0,0,0,0,1
55.900000000000006,-0.08555555555555557,-0.6955555555555556,0.12777777777777777,-1.19,-1.12,-0.29,-0.43777777777777777,2.001111111111111,5.115555555555556,1008.6500000000001,21.993333333333332,34.31333333333334,6.18,242.24777777777777,112.83111111111111,-1.6177777777777778,93.53,0,0,0,0,1
55.95,-0.2240000000000001,-0.3353333333333333,-0.07133333333333332,0.26600000000000007,-0.8679999999999999,-0.3459999999999999,-1.3126666666666664,4.632666666666666,3.4653333333333336,1008.6499999999999,22.740000000000002,33.77999999999999,7.620000000000002,239.18866666666662,110.74866666666667,-2.3033333333333332,93.52999999999999,0,0,0,0,1
56.0,0.17375,-0.676875,-0.2675,2.2512499999999998,-0.35125,-0.07,0.4787500000000001,4.1775,0.65625,1008.62375,22.155,33.8775,5.3775,237.98875,105.27687499999999,-2.5006250000000003,93.53,0,0,0,0,1
56.050000000000004,-0.06733333333333333,-1.7340000000000004,-1.2106666666666668,0.6133333333333334,-0.08666666666666667,-0.023333333333333334,1.0873333333333337,-2.8033333333333332,-5.714666666666667,1008.59,22.500000000000004,33.995999999999995,0.7319999999999998,236.84266666666664,100.81666666666666,-2.777333333333333,93.52999999999999,0,0,0,0,1
56.1,-0.18444444444444447,-0.9072222222222224,-0.5894444444444445,-0.6344444444444444,0.03222222222222223,0.04666666666666666,-1.3444444444444443,-5.8438888888888885,-8.723333333333334,1008.6511111111112,22.48,33.693333333333335,0.6800000000000002,237.56666666666666,106.22,-2.3922222222222214,93.53,0,0,0,0,1
56.150000000000006,0.09692307692307692,-1.3130769230769228,-0.21230769230769228,-1.0369230769230768,-0.396923076923077,0.0730769230769231,-1.5,4.277692307692307,3.2392307692307694,1008.6900000000003,22.19076923076923,32.88000000000001,1.4861538461538462,235.3861538461539,109.0246153846154,-3.776153846153846,88.97000000000001,0,0,0,0,1
56.2,0.4136363636363637,-1.5754545454545452,-0.30363636363636365,-1.18,-0.78,0.05,4.288181818181818,-8.297272727272725,-1.7118181818181817,1008.6900000000002,21.87272727272727,31.952727272727273,2.2581818181818183,238.4154545454545,109.19363636363636,-2.53,88.97000000000001,0,0,0,0,1
56.25,-0.16,-0.7760000000000002,0.19466666666666668,1.0600000000000003,-1.0,0.37000000000000005,0.5246666666666665,0.34333333333333343,4.020666666666666,1008.6900000000003,21.600000000000005,31.07999999999999,3.8400000000000016,239.23333333333326,105.62266666666667,-2.4359999999999995,88.97000000000001,0,0,0,0,1
56.300000000000004,-0.265625,-1.09125,0.12062500000000001,0.955,-0.16,0.28250000000000003,-2.05,-0.18687499999999996,2.6825,1008.703125,21.892500000000002,31.275,1.25625,238.14687500000002,101.26374999999999,-3.4,88.97,0,0,0,0,1
56.35,-0.07470588235294116,-0.9323529411764707,-0.09411764705882353,1.0852941176470587,0.5794117647058823,0.5529411764705883,-1.1847058823529413,0.4505882352941177,1.1082352941176468,1008.7200000000001,21.74823529411765,30.64235294117647,-0.3988235294117647,235.68058823529412,98.6705882352941,-5.425294117647058,88.97,0,0,0,0,1
56.400000000000006,0.07714285714285717,-1.0150000000000001,-0.042142857142857135,1.1728571428571428,0.37714285714285706,0.4899999999999999,1.7071428571428573,-0.09714285714285713,-0.051428571428571414,1008.727857142857,22.894285714285708,30.09,-1.4185714285714284,235.4442857142857,97.85857142857142,-6.957142857142856,88.97000000000001,0,0,0,0,1
