,Unnamed: 0,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,Azimuth,Pitch,Roll,Gain,label_baseline,label_jump,label_run,label_stand,label_walk,Gain_outlier
773,38.65000000000001,-0.1046153846153846,-0.653076923076923,0.25538461538461543,3.5369230769230757,2.2538461538461534,-0.5092307692307693,0.7484615384615385,2.889999999999999,6.196153846153847,1008.59,1.44,37.55076923076923,-5.478461538461539,159.51461538461538,105.85307692307694,-4.613076923076924,86.96000000000002,0,0,0,0,1,"Gain    False
Name: 773, dtype: bool"
774,38.7,0.08125,-1.05125,0.168125,2.765,1.125625,0.23562500000000006,3.239375,-1.255,5.883125,1008.695,1.5,36.69750000000001,-9.84,164.315,96.6525,-3.5525,87.03875,0,0,0,0,1,"Gain    False
Name: 774, dtype: bool"
775,38.75,-0.2766666666666667,-0.8506666666666668,-0.012000000000000005,1.8013333333333337,0.6773333333333332,0.7020000000000001,-1.7446666666666668,2.24,-0.494,1008.7999999999997,2.1719999999999997,35.635999999999974,-15.080000000000005,163.124,86.76399999999998,-5.779333333333333,87.58999999999997,0,0,0,0,1,"Gain    False
Name: 775, dtype: bool"
776,38.8,-0.05692307692307692,-1.0761538461538462,0.02307692307692308,1.8815384615384616,1.4461538461538461,0.4838461538461538,0.31384615384615383,-0.8023076923076923,-0.7115384615384616,1008.7999999999997,3.2584615384615385,34.578461538461525,-18.304615384615392,166.76076923076926,80.43846153846154,-7.640769230769233,87.59,0,0,0,0,1,"Gain    False
Name: 776, dtype: bool"
777,38.85,-0.035333333333333335,-0.7813333333333335,0.045333333333333344,1.5599999999999996,1.4800000000000002,0.34,1.1766666666666667,1.4646666666666668,-1.09,1008.7999999999997,4.920000000000001,32.63999999999999,-21.12,169.75733333333338,77.35600000000001,-8.926,87.58999999999997,0,0,0,0,1,"Gain    False
Name: 777, dtype: bool"
778,38.90000000000001,0.0071428571428571435,-0.9242857142857144,0.027142857142857156,1.8000000000000005,0.6100000000000001,0.5999999999999999,1.5471428571428574,1.1092857142857142,-1.7121428571428567,1008.7,7.594285714285712,31.74857142857143,-23.51571428571428,171.09999999999997,74.12785714285714,-10.254285714285716,87.59,0,0,0,0,1,"Gain    False
Name: 778, dtype: bool"
779,38.95,-0.05666666666666665,-0.9486666666666668,-0.13066666666666665,1.2793333333333334,0.6466666666666667,0.7540000000000002,1.5273333333333332,0.04266666666666667,-3.2680000000000002,1008.6,9.624,29.52000000000001,-26.195999999999994,171.38066666666668,70.95533333333334,-11.886,87.58999999999997,0,0,0,0,1,"Gain    False
Name: 779, dtype: bool"
780,39.0,0.176875,-1.3362500000000002,-0.181875,0.4712500000000001,0.4975000000000001,0.5662499999999999,2.110625,-1.36,-4.183125,1008.62,11.05875,28.00125,-27.63,171.533125,70.63187500000002,-13.365,87.29625,0,0,0,0,1,"Gain    False
Name: 780, dtype: bool"
781,39.05,0.26666666666666666,-1.4380000000000002,-0.2006666666666666,-0.6093333333333334,0.44666666666666666,0.21466666666666664,4.258,-5.144000000000002,-4.85,1008.6399999999996,12.492,27.12,-28.236,174.45133333333337,73.41,-12.387999999999998,85.24,0,0,0,0,1,"Gain    False
Name: 781, dtype: bool"
782,39.1,-0.016666666666666646,-1.3894444444444445,-0.03666666666666667,-1.9966666666666664,0.30999999999999994,-0.3400000000000001,5.263888888888889,-4.755555555555556,-1.3444444444444443,1008.64,12.57,28.23,-26.58,177.045,81.71944444444443,-8.876666666666667,85.24,0,0,0,0,1,"Gain    False
Name: 782, dtype: bool"
783,39.15000000000001,-0.95,-1.2,0.02,-3.15,-0.07,-0.98,-8.25375,-2.05375,0.88625,1008.64,11.64,29.52,-24.96,178.815,97.72,-5.895,85.24,0,0,0,0,1,"Gain    False
Name: 783, dtype: bool"
784,39.2,-0.6012500000000001,-1.680625,-0.094375,-2.7037500000000003,1.25125,-0.9275,-6.180625,-5.725625,1.01125,1008.679375,9.44625,33.4575,-18.3225,183.679375,101.265,-3.975625,85.24,0,0,0,0,1,"Gain    False
Name: 784, dtype: bool"
785,39.25,-0.204,-1.3906666666666667,0.035333333333333335,-2.0240000000000005,-0.2613333333333333,-1.4259999999999995,-3.004666666666666,-5.519333333333333,2.3886666666666665,1008.7299999999997,8.387999999999998,36.07199999999999,-13.175999999999998,192.65266666666665,106.54266666666665,-0.40800000000000014,85.24,0,0,0,0,1,"Gain    False
Name: 785, dtype: bool"
786,39.3,-0.111875,-0.676875,0.20625,-2.36875,-1.52375,-0.8475,-0.731875,0.445625,5.3725000000000005,1008.66,5.865,36.96375000000001,-9.5025,189.05375,110.42875,0.44375,86.40375,0,0,0,0,1,"Gain    False
Name: 786, dtype: bool"
787,39.35,-0.21294117647058824,-0.4041176470588235,0.17529411764705882,-1.7358823529411769,-1.968235294117647,-0.3952941176470589,-1.6252941176470588,4.83,5.461764705882354,1008.59,3.4588235294117644,37.2,-5.301176470588237,176.3052941176471,114.01294117647059,-2.940588235294117,94.55,0,0,0,0,1,"Gain    False
Name: 787, dtype: bool"
788,39.40000000000001,-0.2390909090909091,-0.3290909090909091,0.1390909090909091,-0.4445454545454546,-1.849090909090909,-0.3909090909090909,-1.4618181818181817,5.416363636363636,5.551818181818181,1008.59,2.4000000000000004,37.265454545454546,-2.367272727272727,166.26181818181811,113.06727272727272,-5.327272727272729,94.55,0,0,0,0,1,"Gain    False
Name: 788, dtype: bool"
789,39.45,-0.14999999999999994,-0.21,-0.14999999999999994,1.47,-1.08,-0.35,-0.8815384615384615,6.768461538461537,2.672307692307692,1008.59,1.44,37.44,-1.32,163.27307692307693,109.97538461538464,-5.437692307692308,94.54999999999998,0,0,0,0,1,"Gain    False
Name: 789, dtype: bool"
790,39.5,-0.07714285714285715,-1.6885714285714288,-1.3185714285714287,1.1871428571428573,0.8742857142857142,-0.17857142857142855,-0.43642857142857133,-0.6414285714285717,-5.118571428571427,1008.5542857142856,0.6857142857142858,37.534285714285716,-4.525714285714286,164.25214285714284,106.24071428571428,-4.83357142857143,94.54999999999998,0,0,0,0,1,"Gain    False
Name: 790, dtype: bool"
791,39.55,0.07647058823529411,-1.0711764705882354,-0.8105882352941177,-0.6782352941176469,-1.1294117647058823,-0.4088235294117647,0.3205882352941176,-6.546470588235294,-9.032941176470588,1008.49,0.02117647058823529,37.24235294117648,-5.647058823529411,163.77058823529413,110.69882352941177,-4.3652941176470605,94.55,0,0,0,0,1,"Gain    False
Name: 791, dtype: bool"
792,39.6,-0.125,-1.1466666666666665,-0.08666666666666664,0.023333333333333355,0.03333333333333336,-0.15666666666666665,0.8688888888888885,-0.6272222222222223,2.67,1008.5633333333333,-0.7333333333333333,36.76,-3.306666666666667,160.17666666666668,115.49888888888887,-4.709999999999999,94.55,0,0,0,0,1,"Gain    False
Name: 792, dtype: bool"
793,39.65000000000001,-0.4984615384615384,-2.0192307692307696,0.005384615384615381,1.1661538461538459,1.1800000000000002,-0.2561538461538462,-5.006153846153844,-16.512307692307697,5.899230769230767,1008.61,-1.1215384615384614,37.213846153846156,-1.8599999999999997,161.58538461538458,115.20846153846152,-4.1438461538461535,89.79999999999998,0,0,0,0,1,"Gain    False
Name: 793, dtype: bool"
794,39.7,-0.429375,-0.47875,0.37125,1.6375,1.0525000000000002,-0.3125,-7.575,10.57375,5.964375,1008.61,-1.7325000000000002,37.33500000000001,-3.72,166.39625,106.54,-2.644375,89.8,0,0,0,0,1,"Gain    False
Name: 794, dtype: bool"
795,39.75,0.18,-1.6599999999999997,0.27,2.29,0.85,0.2800000000000001,1.9080000000000001,-5.587000000000001,4.425,1008.61,-2.52,36.96,-7.3199999999999985,168.554,97.694,-2.372,89.79999999999998,0,0,0,0,1,"Gain    False
Name: 795, dtype: bool"
796,39.8,-0.2,-0.8400000000000001,-0.04625,2.184375,0.468125,0.206875,0.15125000000000008,-1.6575000000000002,1.135625,1008.68,-1.5074999999999998,35.77875,-12.945,167.96187500000005,92.329375,-3.109375,89.8,0,0,0,0,1,"Gain    False
Name: 796, dtype: bool"
797,39.85,-0.09,-0.8317647058823529,0.02235294117647059,1.762352941176471,1.5576470588235292,0.3735294117647059,-0.4094117647058824,1.7582352941176471,-0.6188235294117647,1008.77,-0.6494117647058824,34.95882352941176,-17.17411764705882,172.23470588235298,83.83058823529413,-4.669411764705883,89.8,0,0,0,0,1,"Gain    False
Name: 797, dtype: bool"
