,Unnamed: 0,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,Azimuth,Pitch,Roll,Gain,label_baseline,label_jump,label_run,label_stand,label_walk,Gain_mixture
1014,50.7,-0.10625,-0.964375,-0.025625,0.20875,-0.793125,0.125625,-0.32125,0.345,-0.19,1008.6625,14.1,30.03,-21.03,203.728125,92.010625,-5.63375,84.5,0,0,0,0,1,0.00150061081176
1015,50.75,-0.066,-0.999333333333,-0.0126666666667,0.251333333333,-0.803333333333,0.232666666667,0.362,0.082,-0.339333333333,1008.67,13.588,29.38,-21.74,200.549333333,83.6086666667,-6.296,84.07,0,0,0,0,1,0.00142082476438
1016,50.8,-0.05,-1.05,-0.019,0.23,-0.83,0.27,0.708,-0.547,-0.474,1008.67,13.56,29.1,-22.02,197.978,83.002,-6.773,84.07,0,0,0,0,1,0.00142082476438
1017,50.85,-0.0894444444444,-1.00722222222,-0.0516666666667,0.163888888889,-0.546666666667,0.118888888889,0.427777777778,-0.262777777778,-0.810555555556,1008.67,12.8666666667,28.62,-22.98,196.339444444,82.7033333333,-6.96055555556,84.07,0,0,0,0,1,0.00142082476438
1018,50.9,-0.104285714286,-0.985714285714,-0.0157142857143,0.2,-0.11,0.26,0.259285714286,-0.0178571428571,-0.742857142857,1008.67,12.0,28.1142857143,-23.9357142857,194.864285714,82.1928571429,-7.37214285714,84.07,0,0,0,0,1,0.00142082476438
1019,50.95,-0.0633333333333,-1.07866666667,0.022,0.185333333333,-0.176,0.245333333333,0.635333333333,-0.608,-0.398,1008.67,12.66,27.312,-24.624,193.283333333,81.4746666667,-7.988,84.07,0,0,0,0,1,0.00142082476438
1020,51.0,-0.125,-1.095,0.0175,-0.0075,-0.175,0.15875,0.49875,-1.226875,-0.334375,1008.68375,12.46875,27.01875,-24.8475,192.12125,81.16125,-8.27375,84.07,0,0,0,0,1,0.00142082476438
1021,51.05,-0.216666666667,-1.094,-0.0573333333333,-0.278666666667,-0.127333333333,0.138,-0.632666666667,-0.834666666667,-0.780666666667,1008.69,12.5,26.972,-24.996,190.133333333,81.026,-8.65733333333,79.77,0,0,0,0,1,0.000530359249841
1022,51.1,-0.201666666667,-1.05777777778,-0.101111111111,-0.673333333333,-0.0833333333333,0.156666666667,-0.233888888889,-1.06833333333,-0.945,1008.69,12.78,27.4533333333,-24.7866666667,186.804444444,84.9611111111,-9.17722222222,79.77,0,0,0,0,1,0.000530359249841
1023,51.15,-0.23,-0.99,-0.13,-1.1,-0.07,0.13,-0.6725,-0.01375,-0.84375,1008.69,12.78,28.02,-24.42,185.2025,100.06,-9.5725,79.77,0,0,0,0,1,0.000530359249841
1024,51.2,-0.2375,-0.96375,-0.06625,-1.481875,0.344375,-0.0325,-0.676875,0.095625,0.065625,1008.69,12.72,29.52,-21.3,185.41375,101.386875,-9.58875,79.77,0,0,0,0,1,0.000530359249841
1025,51.25,-0.218666666667,-0.998666666667,-0.0633333333333,-1.42333333333,0.166666666667,-0.316666666667,-0.724,-0.046,1.14133333333,1008.69,13.392,31.248,-18.468,186.594666667,103.688,-9.0,79.77,0,0,0,0,1,0.000530359249841
1026,51.3,-0.13,-1.040625,-0.12875,-1.018125,-0.391875,-0.603125,-0.485,-0.66375,1.333125,1008.67125,12.96,32.46,-16.35,186.915625,105.288125,-8.0225,79.77,0,0,0,0,1,0.000530359249841
1027,51.35,-0.148823529412,-0.985294117647,-0.109411764706,-0.553529411765,-0.9,-0.872941176471,0.158235294118,-0.403529411765,1.07117647059,1008.66,11.4,33.9176470588,-14.94,187.557647059,105.137058824,-5.99764705882,81.1847058824,0,0,0,0,1,0.000791299254155
1028,51.4,-0.219,-0.943,-0.122,-0.349,-1.079,-0.993,-1.459,0.17,1.202,1008.66,10.32,34.68,-14.94,186.887,104.374,-4.474,81.62,0,0,0,0,1,0.000883203349605
1029,51.45,-0.180714285714,-0.910714285714,-0.187142857143,-0.16,-1.25,-0.93,-1.26142857143,0.479285714286,0.654285714286,1008.66,8.1,35.4,-13.92,185.504285714,103.884285714,-3.60571428571,81.62,0,0,0,0,1,0.000883203349604
1030,51.5,-0.176875,-0.875625,-0.216875,0.0675,-1.0925,-0.72,-1.28625,0.90625,0.14625,1008.65125,4.725,35.68125,-14.08875,183.013125,103.283125,-2.83,81.62,0,0,0,0,1,0.000883203349605
1031,51.55,-0.084,-0.948666666667,-0.236,0.151333333333,-1.29733333333,-0.521333333333,-0.876,0.677333333333,-0.0973333333333,1008.64,2.66,36.5,-14.42,179.324,102.653333333,-2.62,81.62,0,0,0,0,1,0.000883203349604
1032,51.6,-0.142222222222,-0.914444444444,-0.358333333333,0.125555555556,-1.12444444444,-0.443333333333,-0.538333333333,0.269444444444,-0.943333333333,1008.62166667,1.35,36.6833333333,-16.2266666667,175.537777778,102.242222222,-2.31,81.62,0,0,0,0,1,0.000883203349604
1033,51.65,-0.138461538462,-0.840769230769,-0.399230769231,-0.0230769230769,-0.742307692308,-0.257692307692,-1.58461538462,1.36153846154,-1.97846153846,1008.61,0.498461538462,36.0830769231,-17.1184615385,173.434615385,102.716923077,-2.34384615385,84.7084615385,0,0,0,0,1,0.00153554816375
1034,51.7,-0.03,-0.832307692308,-0.330769230769,-0.0753846153846,-0.551538461538,-0.0961538461538,0.145384615385,1.16769230769,-1.38846153846,1008.61,-0.0553846153846,35.7784615385,-17.28,171.040769231,103.761538462,-2.76230769231,85.27,0,0,0,0,1,0.00161468938618
1035,51.75,-0.08,-0.89,-0.24,0.17,-0.34,-0.02,-0.0969230769231,0.94,-0.397692307692,1008.61,-1.44,36.0,-17.28,169.639230769,103.79,-2.96538461538,85.27,0,0,0,0,1,0.00161468938618
1036,51.8,-0.003125,-1.325,-0.304375,0.2225,-0.47125,-0.18625,0.109375,-1.606875,-0.514375,1008.614375,-1.9275,35.7075,-18.01125,169.076875,103.145625,-2.80875,85.27,0,0,0,0,1,0.00161468938618
1037,51.85,-0.132941176471,-0.900588235294,-0.0123529411765,0.543529411765,0.16,-0.0341176470588,-0.494117647059,-0.32,1.05941176471,1008.62,-2.08941176471,35.6894117647,-18.2788235294,170.162941176,101.381764706,-2.45411764706,85.27,0,0,0,0,1,0.00161468938618
1038,51.9,-0.145714285714,-0.906428571429,-0.0285714285714,0.918571428571,0.302857142857,0.184285714286,-1.07357142857,1.34571428571,1.52,1008.665,-2.00571428571,35.4171428571,-19.5257142857,169.257142857,98.9957142857,-3.21857142857,85.27,0,0,0,0,1,0.00161468938618
1039,51.95,-0.0426666666667,-1.01,0.0486666666667,1.016,0.308,0.264,0.0806666666667,-0.334,0.699333333333,1008.69,-1.716,34.836,-19.764,169.514,96.3606666667,-3.822,83.47,0,0,0,0,1,0.00129638285764
1040,52.0,-0.0641666666667,-0.963333333333,0.11,1.0,0.34,0.28,0.274166666667,0.339166666667,1.6825,1008.69,-1.27,33.96,-19.875,168.340833333,95.1866666667,-4.66333333333,83.47,0,0,0,0,1,0.00129638285764
1041,52.05,-0.045,-1.03714285714,-0.0407142857143,0.66,-0.35,0.33,0.442857142857,-0.202142857143,0.0671428571429,1008.69,-0.72,32.64,-22.68,166.128571429,92.2364285714,-5.49214285714,83.47,0,0,0,0,1,0.00129638285764
1042,52.1,-0.0922222222222,-1.11666666667,-0.0277777777778,0.376666666667,0.0833333333333,0.238333333333,0.354444444444,-1.00555555556,-0.525555555556,1008.685,0.0166666666667,31.79,-24.0966666667,165.747222222,83.9116666667,-6.02833333333,83.47,0,0,0,0,1,0.00129638285764
1043,52.15,-0.00461538461538,-1.01384615385,0.0530769230769,0.201538461538,0.246153846154,0.135384615385,0.504615384615,-0.763076923077,-0.0738461538462,1008.68,0.06,30.9553846154,-24.5030769231,165.893076923,83.6,-6.26538461538,83.47,0,0,0,0,1,0.00129638285764
1044,52.2,0.004375,-1.005,0.06125,0.1675,0.14125,0.10125,0.9025,-0.10125,0.396875,1008.66,0.83625,30.61875,-24.5325,166.766875,83.49125,-6.2675,83.47,0,0,0,0,1,0.00129638285764
1045,52.25,-0.0446666666667,-0.997333333333,0.0246666666667,0.0993333333333,-0.0793333333333,0.132,1.08133333333,0.0666666666667,0.170666666667,1008.64,1.44,30.636,-24.672,166.853333333,83.342,-6.308,85.29,0,0,0,0,1,0.00161705817792
1046,52.3,-0.075,-1.005,-0.0375,0.0383333333333,-0.2375,0.181666666667,0.265,-0.13,-0.740833333333,1008.64,1.45,30.8,-24.95,165.714166667,82.9975,-6.61833333333,85.29,0,0,0,0,1,0.00161705817792
1047,52.35,-0.0276470588235,-1.00764705882,0.0152941176471,0.137058823529,-0.112352941176,0.197647058824,0.850588235294,-0.114705882353,-0.333529411765,1008.64,1.55647058824,30.7941176471,-24.9988235294,164.962352941,82.6635294118,-6.87352941176,85.29,0,0,0,0,1,0.00161705817792
1048,52.4,-0.00307692307692,-0.978461538462,-0.00923076923077,0.25,-0.31,0.16,1.11153846154,0.0707692307692,-0.546153846154,1008.64538462,1.98,30.0,-25.74,164.34,82.3738461538,-6.97230769231,85.29,0,0,0,0,1,0.00161705817792
1049,52.45,-0.0306666666667,-0.982,0.0366666666667,0.272,-0.244,0.27,1.024,0.116666666667,-0.430666666667,1008.65,1.548,30.384,-26.316,163.724,81.8493333333,-7.22066666667,85.29,0,0,0,0,1,0.00161705817792
1050,52.5,-0.005625,-1.010625,0.011875,0.255,0.0675,0.36,1.18375,-0.19875,-0.491875,1008.666875,2.0175,30.0675,-26.99625,162.9325,81.065,-7.77375,85.29,0,0,0,0,1,0.00161705817792
1051,52.55,-0.0733333333333,-1.064,-0.0353333333333,0.123333333333,0.142,0.301333333333,1.06866666667,-0.384,-0.928,1008.68,3.0,29.52,-27.144,162.764,80.646,-8.23666666667,84.2673333333,0,0,0,0,1,0.00145861804734
1052,52.6,-0.195,-1.07833333333,-0.0622222222222,-0.223333333333,0.176666666667,0.166666666667,-0.0755555555556,-1.13555555556,-1.36444444444,1008.68,4.65,28.92,-27.72,162.812222222,80.9016666667,-8.38777777778,84.11,0,0,0,0,1,0.00142863333417
1053,52.65,-0.26,-1.02,-0.04,-0.65,0.47,0.1,-1.07375,-0.3,-0.63125,1008.68,5.22,28.86,-28.44,162.12,81.18,-8.715,84.11,0,0,0,0,1,0.00142863333417
1054,52.7,-0.27875,-1.135,-0.149375,-1.080625,0.981875,-0.038125,-1.14625,-0.970625,-0.793125,1008.68,6.84,30.0,-26.64,162.98,93.5025,-8.775,84.11,0,0,0,0,1,0.00142863333417
1055,52.75,-0.291333333333,-1.10133333333,-0.168666666667,-1.25333333333,1.19533333333,-0.370666666667,-1.318,-1.31866666667,-0.648,1008.68,8.328,32.112,-24.048,168.002,99.9986666667,-8.01,84.11,0,0,0,0,1,0.00142863333417
1056,52.8,-0.27625,-1.001875,-0.118125,-1.28625,1.06125,-0.62375,-1.570625,-0.493125,0.259375,1008.663125,8.82375,34.16625,-20.71875,174.16375,101.8625,-6.31875,84.11,0,0,0,0,1,0.00142863333417
1057,52.85,-0.305882352941,-0.955294117647,-0.169411764706,-1.19117647059,0.682352941176,-0.564117647059,-2.21235294118,0.236470588235,0.964117647059,1008.65,8.10352941176,36.4517647059,-17.3647058824,178.398235294,104.472352941,-5.11529411765,82.2835294118,0,0,0,0,1,0.00103017301398
1058,52.9,-0.256,-0.949,-0.22,-1.08,0.37,-0.4,-1.92,0.136,0.387,1008.65,7.656,37.512,-15.768,179.191,106.632,-4.966,82.04,0,0,0,0,1,0.000975518524553
1059,52.95,-0.122857142857,-0.941428571429,-0.151428571429,-0.65,0.32,-0.4,-0.894285714286,0.152142857143,1.09071428571,1008.65,7.56,38.28,-14.04,180.144285714,107.497142857,-4.64857142857,82.04,0,0,0,0,1,0.000975518524553
1060,53.0,-0.136875,-0.858125,-0.231875,-0.43125,-0.10875,-0.25125,-0.584375,0.694375,0.8975,1008.619375,7.16625,38.6175,-12.52125,180.508125,108.166875,-4.416875,82.04,0,0,0,0,1,0.000975518524553
1061,53.05,-0.128,-0.808666666667,-0.317333333333,0.00333333333333,-0.192,-0.149333333333,-0.596,1.20333333333,0.142,1008.58,6.276,39.024,-11.556,179.642666667,108.279333333,-4.48066666667,82.04,0,0,0,0,1,0.000975518524553
1062,53.1,-0.0994444444444,-0.832222222222,-0.384444444444,0.223333333333,-0.04,0.00666666666667,-0.282777777778,1.26,-0.729444444444,1008.56166667,4.97666666667,39.2933333333,-10.6033333333,178.593333333,107.798888889,-4.73777777778,82.0477777778,0,0,0,0,1,0.000977253806147
1063,53.15,-0.0530769230769,-0.88,-0.421538461538,0.281538461538,0.104615384615,0.0753846153846,0.11,0.952307692308,-1.18076923077,1008.55,4.97538461538,39.1384615385,-10.7076923077,178.14,107.610769231,-5.04461538462,82.11,0,0,0,0,1,0.000991163019667
1064,53.2,-0.03,-0.9075,-0.41,0.299166666667,0.1175,0.0608333333333,0.479166666667,0.463333333333,-1.325,1008.55,5.46,38.92,-11.17,178.633333333,107.4625,-4.9725,82.11,0,0,0,0,1,0.000991163019667
1065,53.25,-0.015,-0.883571428571,-0.362857142857,0.29,-0.35,-0.15,0.615,0.664285714286,-0.871428571429,1008.55,5.46,39.12,-11.22,178.462857143,107.207142857,-4.71,82.11,0,0,0,0,1,0.000991163019667
1066,53.3,0.01,-0.820625,-0.48125,0.2725,-0.07875,-0.115,0.67875,1.06625,-1.395,1008.5625,4.63125,39.2175,-11.65875,178.47,107.249375,-4.191875,82.11,0,0,0,0,1,0.000991163019667
1067,53.35,-0.127058823529,-1.18882352941,-0.428823529412,0.208823529412,-0.437647058824,-0.0411764705882,-0.0923529411765,-0.865294117647,-1.56823529412,1008.59,4.29176470588,39.2894117647,-12.5505882353,177.610588235,107.325882353,-4.11058823529,82.11,0,0,0,0,1,0.000991163019667
1068,53.4,-0.107142857143,-0.826428571429,-0.287857142857,0.0685714285714,0.34,-0.12,-0.705,-2.09642857143,-0.905714285714,1008.63571429,4.10571428571,39.3,-13.4914285714,177.18,107.515714286,-4.02714285714,82.11,0,0,0,0,1,0.000991163019667
1069,53.45,-0.0953333333333,-0.886,-0.170666666667,0.295333333333,0.513333333333,-0.0293333333333,-0.868666666667,3.17266666667,0.924,1008.67,3.804,39.156,-13.56,179.958,106.538666667,-3.546,81.2813333333,0,0,0,0,1,0.000811307501042
1070,53.5,0.03,-1.17461538462,-0.149230769231,0.619230769231,0.361538461538,0.110769230769,1.02230769231,-2.33769230769,0.889230769231,1008.67,3.6,38.9076923077,-13.1769230769,181.523076923,104.559230769,-3.38153846154,80.98,0,0,0,0,1,0.000749732728559
1071,53.55,-0.14,-0.9,-0.05,0.67,0.7,0.06,-0.292307692308,-0.162307692308,1.31846153846,1008.67,5.04,38.52,-15.06,183.552307692,102.587692308,-3.11307692308,80.98,0,0,0,0,1,0.000749732728559
1072,53.6,0.00333333333333,-1.04777777778,-0.0283333333333,0.883333333333,0.593333333333,0.113333333333,0.0838888888889,-0.102777777778,1.24833333333,1008.705,5.44,38.22,-15.81,185.012222222,99.8377777778,-3.15944444444,80.98,0,0,0,0,1,0.000749732728559
1073,53.65,-0.0230769230769,-0.989230769231,0.00769230769231,0.783076923077,0.317692307692,0.153846153846,0.580769230769,-0.422307692308,1.08384615385,1008.74,6.07384615385,37.0523076923,-17.4369230769,186.320769231,97.42,-3.18076923077,80.98,0,0,0,0,1,0.000749732728559
1074,53.7,-0.019375,-1.0,0.004375,0.77125,0.365625,0.17125,0.3125,0.040625,0.89125,1008.715,6.555,36.135,-19.41,185.87875,95.72625,-3.57,80.98,0,0,0,0,1,0.000749732728559
1075,53.75,-0.0486666666667,-0.995333333333,0.044,0.845333333333,0.575333333333,0.203333333333,0.274,-0.0793333333333,0.555333333333,1008.69,7.308,35.556,-20.52,187.585333333,94.3053333333,-3.846,81.02,0,0,0,0,1,0.000757764110345
1076,53.8,-0.0572727272727,-0.978181818182,0.07,0.92,0.73,0.23,0.0372727272727,0.16,0.686363636364,1008.69,8.37272727273,34.8218181818,-21.5127272727,188.841818182,87.0581818182,-4.40818181818,81.02,0,0,0,0,1,0.000757764110345
1077,53.85,-0.00117647058824,-1.02235294118,0.0488235294118,0.59,0.35,0.32,0.661764705882,-0.155882352941,0.234117647059,1008.69,9.39529411765,33.2152941176,-22.4858823529,189.764705882,84.5976470588,-5.00411764706,81.02,0,0,0,0,1,0.000757764110345
1078,53.9,0.00357142857143,-1.03214285714,0.035,0.62,0.18,0.18,0.960714285714,-0.372142857143,-0.241428571429,1008.68642857,10.92,32.82,-23.22,190.68,83.4957142857,-5.39071428571,81.02,0,0,0,0,1,0.000757764110345
1079,53.95,0.012,-1.036,0.014,0.473333333333,0.026,0.216666666667,1.08666666667,-0.434666666667,-0.600666666667,1008.68,11.32,32.3,-24.42,191.112,82.6393333333,-5.55466666667,81.02,0,0,0,0,1,0.000757764110345
1080,54.0,-0.041875,-1.04,-0.02375,0.375,-0.075,0.145625,0.885625,-0.51125,-0.951875,1008.68,11.745,31.275,-25.74,190.9375,82.07625,-5.585,81.02,0,0,0,0,1,0.000757764110345
1081,54.05,-0.0653846153846,-1.01384615385,-0.0276923076923,0.305384615385,-0.0330769230769,0.114615384615,0.386153846154,-0.286923076923,-1.38153846154,1008.68,11.6723076923,30.8353846154,-25.9430769231,191.293076923,81.7915384615,-5.57384615385,83.1861538462,0,0,0,0,1,0.001233993246
1082,54.1,-0.0205,-1.013,-0.0355,0.229,0.1075,0.1385,0.644,-0.231,-1.377,1008.68,11.844,30.228,-26.34,191.447,81.623,-5.727,83.58,0,0,0,0,1,0.00132006674233
1083,54.15,0.0,-1.01,-0.06,0.19,0.14,0.08,0.9575,-0.22375,-1.5625,1008.68,12.6,29.94,-27.06,192.185,82.0,-5.5575,83.58,0,0,0,0,1,0.00132006674233
1084,54.2,0.0125,-1.03625,-0.10625,0.05,0.5075,0.05375,1.015,-0.35875,-1.740625,1008.693125,12.7125,29.3775,-27.11625,193.1675,82.579375,-5.389375,83.58,0,0,0,0,1,0.00132006674233
1085,54.25,-0.00533333333333,-1.02333333333,-0.152666666667,-0.131333333333,0.567333333333,0.0206666666667,0.956666666667,-0.415333333333,-1.85533333333,1008.71,12.88,29.46,-26.36,194.975333333,83.8166666667,-5.01133333333,83.58,0,0,0,0,1,0.00132006674233
1086,54.3,-0.058,-1.17533333333,-0.135333333333,-0.766,0.678,-0.104,0.505333333333,-1.058,-1.73733333333,1008.71666667,13.792,29.936,-25.66,196.767333333,85.7973333333,-4.60733333333,83.58,0,0,0,0,1,0.00132006674233
1087,54.35,-0.183888888889,-1.32333333333,-0.282222222222,-1.79,1.17,-0.415,-1.36277777778,-3.51555555556,-1.63722222222,1008.72,15.1866666667,31.6066666667,-24.0733333333,200.637777778,95.8805555556,-3.53222222222,82.355,0,0,0,0,1,0.0010463144715
1088,54.4,-0.230909090909,-1.25181818182,-0.166363636364,-2.41,1.33363636364,-0.653636363636,-1.03636363636,-2.81454545455,-1.39181818182,1008.72,16.0690909091,33.4581818182,-21.7745454545,210.247272727,101.63,-1.16,82.11,0,0,0,0,1,0.000991163019667
1089,54.45,-0.19,-1.37,0.39,-2.32,0.18,-0.67,-1.69846153846,-3.60461538462,4.58615384615,1008.72,16.56,35.64,-15.12,212.283846154,105.505384615,-0.274615384615,82.11,0,0,0,0,1,0.000991163019667
1090,54.5,-0.20875,-0.8675,-0.25,-2.18875,-1.441875,-0.37,-1.968125,-1.046875,3.3125,1008.724375,13.56,38.7,-9.54,207.680625,109.694375,-0.684375,82.11,0,0,0,0,1,0.000991163019667
1091,54.55,-0.0813333333333,-0.758666666667,-0.203333333333,-1.68,-0.61,-0.143333333333,-1.17333333333,1.69733333333,1.16333333333,1008.73,11.832,40.188,-6.228,201.902,114.400666667,-2.42133333333,82.11,0,0,0,0,1,0.000991163019667
1092,54.6,-0.0777777777778,-0.650555555556,-0.211666666667,-1.14333333333,-0.626666666667,-0.22,-0.125,1.75333333333,2.62666666667,1008.66888889,11.5733333333,41.1233333333,-2.54,198.943333333,117.034444444,-3.14888888889,82.11,0,0,0,0,1,0.000991163019667
1093,54.65,-0.0846153846154,-0.514615384615,-0.366923076923,-0.496923076923,-0.565384615385,-0.236153846154,-0.490769230769,3.18076923077,1.87,1008.62,11.3492307692,41.4646153846,0.221538461538,195.412307692,118.037692308,-3.96615384615,86.3323076923,0,0,0,0,1,0.00168979650644
1094,54.7,-0.027,-0.49,-0.488,0.09,-0.21,-0.15,0.284,3.881,-0.136,1008.62,11.22,41.52,0.96,194.892,117.888,-3.993,87.1,0,0,0,0,1,0.00167233415386
1095,54.75,-0.00625,-0.4825,-0.60375,0.67125,0.24,-0.028125,0.40375,3.916875,-0.933125,1008.62,10.3275,41.625,0.33,196.015,117.615,-3.60875,87.1,0,0,0,0,1,0.00167233415386
1096,54.8,-0.05,-0.725625,-0.668125,0.955,0.26125,0.015,0.0725,2.189375,-2.011875,1008.63875,10.59375,41.9775,-2.06625,198.163125,116.724375,-3.025,87.1,0,0,0,0,1,0.00167233415386
1097,54.85,-0.13,-1.33411764706,-0.878823529412,-0.0652941176471,-0.13,0.0123529411765,-0.492352941176,-2.00941176471,-3.54235294118,1008.68,10.4505882353,41.7458823529,-3.27882352941,197.864117647,116.88,-3.22235294118,87.1,0,0,0,0,1,0.00167233415386
1098,54.9,-0.0535714285714,-0.962142857143,-0.719285714286,-0.504285714286,-0.571428571429,-0.147142857143,-0.372142857143,-2.92285714286,-2.94642857143,1008.72714286,10.6114285714,41.64,-3.14142857143,195.137142857,119.508571429,-3.91142857143,87.1,0,0,0,0,1,0.00167233415386
1099,54.95,-0.07,-0.732857142857,-0.583571428571,0.221428571429,-0.446428571429,-0.31,0.784285714286,3.27571428571,-1.475,1008.74,10.3542857143,42.0257142857,-2.69142857143,192.293571429,120.212857143,-4.31857142857,85.0942857143,0,0,0,0,1,0.00159248173043
1100,55.0,-0.188666666667,-1.664,-0.35,1.114,0.25,-0.452,-1.05333333333,-6.69333333333,0.476,1008.74,9.696,42.476,-2.96,197.310666667,116.762,-2.01866666667,84.76,0,0,0,0,1,0.0015437580336
1101,55.05,-0.12,0.53,0.61,-0.87,1.21,-0.3,-1.5225,6.67583333333,8.35,1008.74,8.76,42.06,-5.82,203.028333333,115.583333333,-0.478333333333,84.76,0,0,0,0,1,0.0015437580336
1102,55.1,0.509444444444,-0.986666666667,0.195,1.81444444444,1.76111111111,-0.557777777778,4.07555555556,2.56888888889,6.225,1008.78,8.47666666667,41.21,-5.59333333333,209.505,108.885555556,0.545555555556,84.76,0,0,0,0,1,0.0015437580336
1103,55.15,0.116153846154,-1.03538461538,-0.0130769230769,1.26153846154,-0.200769230769,0.129230769231,4.16230769231,-2.97846153846,2.40846153846,1008.82,8.73692307692,41.8246153846,-8.90307692308,220.603846154,102.299230769,3.69384615385,84.76,0,0,0,0,1,0.0015437580336
1104,55.2,-0.21875,-0.795625,-0.060625,1.40375,1.24125,0.344375,-3.78,3.686875,-1.215625,1008.78875,8.76,40.98,-10.89,220.543125,97.126875,2.58,84.76,0,0,0,0,1,0.0015437580336
1105,55.25,0.16,-1.06533333333,0.162,1.38333333333,2.26733333333,0.312,-0.114,-0.536,2.148,1008.77,10.224,39.576,-13.632,225.080666667,91.706,1.36733333333,94.6053333333,0,0,0,0,1,0.000148404282202
1106,55.3,0.34,-1.05,0.12,1.09,1.83,0.2,3.07333333333,-0.491111111111,0.846666666667,1008.77,12.42,38.82,-15.18,228.554444444,87.6366666667,1.25333333333,96.12,0,0,0,0,1,5.08519121508e-05
1107,55.35,0.01,-1.01409090909,0.0586363636364,0.929090909091,1.10636363636,0.313181818182,0.856363636364,-0.236818181818,-0.0404545454545,1008.77,14.4654545455,37.0963636364,-16.4454545455,230.988636364,84.9440909091,0.631363636364,96.12,0,0,0,0,1,5.08519121508e-05
1108,55.4,0.0527272727273,-1.00454545455,-0.105454545455,0.93,0.83,0.35,0.442727272727,-0.212727272727,-2.12545454545,1008.66181818,16.02,35.64,-17.64,232.22,82.5281818182,-0.495454545455,96.12,0,0,0,0,1,5.08519121508e-05
1109,55.45,0.152666666667,-1.03933333333,-0.161333333333,0.688,1.14533333333,0.452666666667,1.178,-0.308,-2.71933333333,1008.6,17.78,34.76,-18.2,232.833333333,81.7326666667,-1.54466666667,96.12,0,0,0,0,1,5.08519121508e-05
1110,55.5,0.204375,-1.05,-0.08375,0.23125,1.2225,0.4775,2.4375,-0.668125,-2.481875,1008.634375,20.78625,33.4425,-19.79625,235.03,81.98125,-2.6625,96.12,0,0,0,0,1,5.08519121508e-05
1111,55.55,0.112,-1.144,-0.107333333333,-0.223333333333,1.12533333333,0.376666666667,2.21666666667,-0.706,-1.99266666667,1008.65,23.56,32.408,-20.18,237.654,83.2406666667,-3.11733333333,93.858,0,0,0,0,1,0.000233118123894
1112,55.6,-0.111666666667,-1.44555555556,-0.0611111111111,-1.12388888889,1.09055555556,-0.138333333333,-0.326666666667,-4.84277777778,-1.00888888889,1008.65,24.94,31.8066666667,-18.26,239.762222222,86.8166666667,-2.78722222222,93.51,0,0,0,0,1,0.000282827943141
1113,55.65,-0.44,-1.16,-0.06,-2.12,1.17,-0.78,-4.09125,-1.63625,-0.05375,1008.65,25.44,31.44,-16.56,243.925,94.3475,-1.1875,93.51,0,0,0,0,1,0.000282827943141
1114,55.7,-0.385625,-1.42625,-0.008125,-2.2775,2.15,-0.63125,-3.781875,-3.64625,1.291875,1008.671875,25.04625,33.52125,-9.97875,249.4575,98.861875,-0.2675,93.51,0,0,0,0,1,0.000282827943141
1115,55.75,-0.232,-1.212,0.0566666666667,-2.168,0.794,-0.602666666667,-2.45866666667,-3.33933333333,2.716,1008.7,23.964,34.476,-2.724,256.671333333,103.374,1.22466666667,93.51,0,0,0,0,1,0.000282827943141
1116,55.8,-0.07875,-0.893125,0.079375,-2.4825,-0.69375,-0.35,-1.89375,0.109375,3.36,1008.671875,22.50375,34.80375,2.775,254.10625,107.7475,0.8875,93.51,0,0,0,0,1,0.000282827943141
1117,55.85,-0.00294117647059,-0.789411764706,0.0758823529412,-1.90058823529,-1.18588235294,-0.247647058824,0.189411764706,1.27176470588,4.59352941176,1008.65,21.9247058824,34.5776470588,5.38235294118,247.23,112.686470588,-0.7,93.5276470588,0,0,0,0,1,0.000280141422363
1118,55.9,-0.0855555555556,-0.695555555556,0.127777777778,-1.19,-1.12,-0.29,-0.437777777778,2.00111111111,5.11555555556,1008.65,21.9933333333,34.3133333333,6.18,242.247777778,112.831111111,-1.61777777778,93.53,0,0,0,0,1,0.000279784572562
1119,55.95,-0.224,-0.335333333333,-0.0713333333333,0.266,-0.868,-0.346,-1.31266666667,4.63266666667,3.46533333333,1008.65,22.74,33.78,7.62,239.188666667,110.748666667,-2.30333333333,93.53,0,0,0,0,1,0.000279784572562
1120,56.0,0.17375,-0.676875,-0.2675,2.25125,-0.35125,-0.07,0.47875,4.1775,0.65625,1008.62375,22.155,33.8775,5.3775,237.98875,105.276875,-2.500625,93.53,0,0,0,0,1,0.000279784572562
1121,56.05,-0.0673333333333,-1.734,-1.21066666667,0.613333333333,-0.0866666666667,-0.0233333333333,1.08733333333,-2.80333333333,-5.71466666667,1008.59,22.5,33.996,0.732,236.842666667,100.816666667,-2.77733333333,93.53,0,0,0,0,1,0.000279784572562
1122,56.1,-0.184444444444,-0.907222222222,-0.589444444444,-0.634444444444,0.0322222222222,0.0466666666667,-1.34444444444,-5.84388888889,-8.72333333333,1008.65111111,22.48,33.6933333333,0.68,237.566666667,106.22,-2.39222222222,93.53,0,0,0,0,1,0.000279784572562
1123,56.15,0.0969230769231,-1.31307692308,-0.212307692308,-1.03692307692,-0.396923076923,0.0730769230769,-1.5,4.27769230769,3.23923076923,1008.69,22.1907692308,32.88,1.48615384615,235.386153846,109.024615385,-3.77615384615,88.97,0,0,0,0,1,0.00138075137443
