,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,Azimuth,Pitch,Roll,Gain,label_baseline,label_jump,label_run,label_stand,label_walk,cluster
<<<<<<< Updated upstream
1970-01-01 00:00:00.000000011,-0.01,-0.01,1.0156,0.0,0.0,0.0,3.7007434154171887e-19,0.0006666666666666668,0.1414666666666667,1008.6000000000003,2.273599999999999,-18.260000000000005,-29.65280000000001,183.23,0.4399999999999999,-0.6199999999999999,73.16146666666667,1,0,0,0,0,1
1970-01-01 00:00:00.000000011,-0.01,-0.01,1.013421052631579,0.0,0.0,0.0,-0.004342105263157895,0.0014473684210526314,0.1378947368421053,1008.5965789473684,1.1194736842105264,-17.938421052631572,-27.375,183.23,0.4399999999999999,-0.6199999999999999,73.69855263157895,1,0,0,0,0,1
1970-01-01 00:00:00.000000011,-0.01,-0.01,1.0169863013698628,0.0,0.0,0.0,0.003150684931506849,-0.004383561643835615,0.14602739726027394,1008.5915068493152,0.9690410958904108,-17.804383561643835,-27.734794520547943,183.23,0.44,-0.62,73.50739726027398,1,0,0,0,0,1
1970-01-01 00:00:00.000000011,-0.01,-0.01,1.0168055555555553,0.0,0.0,0.0,-0.0005555555555555557,-0.0005555555555555553,0.14875,1008.5956944444447,1.0008333333333337,-17.644166666666667,-27.884166666666676,183.23,0.44,-0.62,72.77999999999999,1,0,0,0,0,1
1970-01-01 00:00:00.000000012,-0.01,-0.01,1.0149315068493148,0.0,0.0,0.0,0.0042465753424657535,-0.001232876712328767,0.14356164383561645,1008.5920547945204,0.8687671232876713,-17.741917808219174,-27.808767123287677,183.23,0.44,-0.62,72.26452054794521,1,0,0,0,0,1
1970-01-01 00:00:00.000000012,-0.01,-0.01,1.0177464788732398,0.0,0.0,0.0,0.0039436619718309866,0.0028169014084507035,0.14802816901408458,1008.6000000000008,1.4535211267605632,-17.875774647887308,-27.389577464788736,183.23,0.4400000000000001,-0.6199999999999998,72.56183098591545,1,0,0,0,0,1
1970-01-01 00:00:00.000000012,-0.01,-0.01,1.0154430379746833,0.0,0.0,0.0,-0.003670886075949368,0.004810126582278481,0.14367088607594938,1008.6000000000008,1.20379746835443,-18.062278481012658,-27.86506329113923,183.23,0.4399999999999998,-0.6199999999999998,72.7853164556962,1,0,0,0,0,1
1970-01-01 00:00:00.000000012,-0.01,-0.01,1.0176388888888883,0.0,0.0,0.0,0.003611111111111112,-0.002361111111111111,0.1502777777777778,1008.6,1.0625,-17.894166666666667,-27.65833333333333,183.23,0.44,-0.62,77.7697222222222,1,0,0,0,0,1
1970-01-01 00:00:00.000000013,-0.01,-0.01,1.0130136986301372,0.0,0.0,0.0,-0.0054794520547945215,-0.0016438356164383556,0.14328767123287672,1008.6027397260274,1.4975342465753425,-17.91945205479452,-27.387123287671233,183.23,0.44,-0.62,85.12931506849316,1,0,0,0,0,1
1970-01-01 00:00:00.000000013,-0.01,-0.01,1.0169444444444442,0.0,0.0,0.0,0.0016666666666666663,0.0006944444444444443,0.14527777777777776,1008.582361111111,1.2483333333333333,-17.771666666666665,-27.281666666666666,183.23,0.44,-0.62,85.59000000000002,1,0,0,0,0,1
1970-01-01 00:00:00.000000013,-0.01,-0.01,1.0149315068493148,0.0,0.0,0.0,0.006301369863013699,-0.003424657534246575,0.14383561643835616,1008.58397260274,0.9854794520547944,-17.722191780821923,-27.52767123287672,183.23,0.44,-0.62,81.19383561643834,1,0,0,0,0,1
1970-01-01 00:00:00.000000013,-0.01,-0.01,1.0157746478873233,0.0,0.0,0.0,0.008309859154929579,-0.003661971830985915,0.14380281690140848,1008.5871830985913,1.5785915492957745,-17.497183098591552,-27.33211267605633,183.23,0.4400000000000001,-0.6199999999999998,77.48014084507047,1,0,0,0,0,1
1970-01-01 00:00:00.000000014,-0.01,-0.01,1.014102564102564,0.0,0.0,0.0,-0.005512820512820514,0.0005128205128205126,0.1407692307692308,1008.5969230769232,1.071538461538462,-17.980769230769226,-27.13615384615385,183.23,0.43999999999999984,-0.6199999999999998,75.2894871794872,1,0,0,0,0,1
1970-01-01 00:00:00.000000014,-0.01,-0.01,1.0130136986301372,0.0,0.0,0.0,-0.004931506849315068,-0.004794520547945207,0.14164383561643834,1008.61,1.3076712328767122,-18.053424657534247,-27.32054794520548,183.23,0.44,-0.62,74.00917808219178,1,0,0,0,0,1
1970-01-01 00:00:00.000000014,-0.01,-0.01,1.0149315068493148,0.0,0.0,0.0,0.0027397260273972607,-0.0028767123287671234,0.13931506849315067,1008.5947945205479,1.3923287671232876,-17.855342465753427,-27.540821917808227,183.23,0.44,-0.62,73.28123287671231,1,0,0,0,0,1
1970-01-01 00:00:00.000000014,-0.01,-0.01,1.0138888888888888,0.0,0.0,0.0,-0.004861111111111111,0.0013888888888888892,0.1411111111111111,1008.59,1.2491666666666663,-17.649166666666666,-27.635,183.23,0.44,-0.62,73.15999999999998,1,0,0,0,0,1
1970-01-01 00:00:00.000000015,-0.01,-0.01,1.0147945205479452,0.0,0.0,0.0,0.0038356164383561648,-0.0042465753424657535,0.14739726027397262,1008.5806849315068,1.2345205479452055,-17.976986301369863,-27.138904109589035,183.23,0.44,-0.62,72.46945205479452,1,0,0,0,0,1
1970-01-01 00:00:00.000000015,-0.01,-0.01,1.0149350649350646,0.0,0.0,0.0,0.01051948051948052,-0.004025974025974025,0.1515584415584416,1008.5727272727278,1.5981818181818184,-18.063896103896106,-27.63038961038961,183.23,0.43999999999999984,-0.6199999999999999,72.94870129870134,1,0,0,0,0,1
1970-01-01 00:00:00.000000015,-0.01,-0.01,1.0186486486486486,0.0,0.0,0.0,0.0008108108108108111,0.001081081081081081,0.1545945945945946,1008.5797297297298,1.8008108108108107,-17.995945945945948,-27.57567567567568,183.23,0.44,-0.6199999999999999,73.00918918918919,1,0,0,0,0,1
1970-01-01 00:00:00.000000015,-0.01,-0.01,1.0150684931506848,0.0,0.0,0.0,-0.001232876712328767,-0.006164383561643836,0.1473972602739726,1008.5800000000003,1.292876712328767,-17.999178082191783,-27.46356164383561,183.23,0.44,-0.62,73.19780821917807,1,0,0,0,0,1
1970-01-01 00:00:00.000000016,-0.01,-0.01,1.0184507042253514,0.0,0.0,0.0,0.0038028169014084493,-0.0036619718309859155,0.1446478873239437,1008.5800000000003,1.404507042253521,-17.828450704225357,-27.28647887323945,183.23,0.4400000000000001,-0.6199999999999998,73.46478873239434,1,0,0,0,0,1
1970-01-01 00:00:00.000000016,-0.01,-0.01,1.015555555555555,0.0,0.0,0.0,-0.0011111111111111113,-0.005555555555555557,0.14833333333333332,1008.5800000000003,1.4266666666666667,-18.023333333333333,-27.4,183.23,0.44,-0.62,73.24,1,0,0,0,0,1
1970-01-01 00:00:00.000000016,-0.01,-0.01,1.0180821917808218,0.0,0.0,0.0,0.0020547945205479454,0.002328767123287671,0.14739726027397262,1008.5800000000003,1.2328767123287672,-17.642465753424663,-26.70986301369863,183.23,0.44,-0.62,73.51232876712328,1,0,0,0,0,1
1970-01-01 00:00:00.000000016,-0.01,-0.01,1.0157746478873233,0.0,0.0,0.0,0.006478873239436622,-0.001971830985915493,0.14352112676056342,1008.5902816901416,1.4323943661971836,-17.87661971830986,-27.027887323943663,183.23,0.4400000000000001,-0.6199999999999998,73.3983098591549,1,0,0,0,0,1
1970-01-01 00:00:00.000000017,-0.01,-0.01,1.0183544303797465,0.0,0.0,0.0,0.004303797468354432,0.003291139240506329,0.14582278481012662,1008.5964556962027,1.4324050632911385,-18.056202531645575,-26.924810126582283,183.23,0.4399999999999998,-0.6199999999999998,72.96696202531646,1,0,0,0,0,1
1970-01-01 00:00:00.000000017,-0.01,-0.01,1.01625,0.0,0.0,0.0,-0.0059722222222222225,0.002222222222222222,0.14319444444444446,1008.5834722222224,1.2033333333333334,-18.211666666666666,-27.13,183.23,0.44,-0.62,72.91569444444445,1,0,0,0,0,1
1970-01-01 00:00:00.000000017,-0.01,-0.01,1.0174999999999998,0.0,0.0,0.0,0.00013888888888888886,0.007222222222222224,0.15375,1008.5956944444447,0.8833333333333333,-17.835833333333326,-27.0275,183.23,0.44,-0.62,73.29625,1,0,0,0,0,1
1970-01-01 00:00:00.000000017,-0.01,-0.01,1.0179166666666666,0.0,0.0,0.0,0.0022222222222222227,0.006805555555555556,0.14194444444444446,1008.5968055555555,1.3966666666666667,-17.991666666666667,-27.28,183.23,0.44,-0.62,73.37,1,0,0,0,0,1
1970-01-01 00:00:00.000000018,-0.01,-0.01,1.0191891891891889,0.0,0.0,0.0,-0.004729729729729729,-0.0027027027027027033,0.1477027027027027,1008.5899999999997,1.238918918918919,-17.94243243243243,-27.244864864864866,183.23,0.44,-0.6199999999999999,73.81135135135135,1,0,0,0,0,1
1970-01-01 00:00:00.000000018,-0.01,-0.01,1.0173239436619712,0.0,0.0,0.0,-0.002112676056338027,-0.0060563380281690145,0.14690140845070426,1008.5929577464797,1.2769014084507042,-17.74985915492957,-27.303380281690146,183.23,0.4400000000000001,-0.6199999999999998,74.68521126760562,1,0,0,0,0,1
1970-01-01 00:00:00.000000018,-0.01,-0.008000000000000002,1.0165333333333333,0.0,0.0,0.0,-0.002133333333333333,0.010933333333333337,0.14400000000000004,1008.6013333333336,1.2128000000000003,-18.093600000000006,-27.0408,183.23,0.4399999999999999,-0.6199999999999999,78.22759999999998,1,0,0,0,0,1
1970-01-01 00:00:00.000000018,-0.009210526315789471,-0.02789473684210526,1.0171052631578943,0.0,0.002631578947368421,-0.016315789473684214,-0.0143421052631579,-0.12750000000000006,0.15131578947368418,1008.6063157894736,1.4873684210526317,-18.00789473684211,-27.079736842105266,183.26276315789474,0.6127631578947369,-0.5842105263157895,81.07250000000003,1,0,0,0,0,1
1970-01-01 00:00:00.000000019,-0.007222222222222224,-0.06541666666666666,1.012222222222222,0.005277777777777778,-0.00041666666666666653,-0.04041666666666667,0.02791666666666667,-0.22277777777777774,0.1388888888888889,1008.61,7.4300000000000015,-18.744166666666665,-25.17333333333333,186.51027777777782,2.874722222222222,-0.3622222222222222,82.15041666666667,1,0,0,0,0,1
1970-01-01 00:00:00.000000019,0.014305555555555556,-0.04555555555555555,1.0254166666666666,-0.09861111111111114,0.0909722222222222,-0.4193055555555555,0.3463888888888889,-0.07402777777777776,0.2386111111111111,1008.6155555555556,9.714166666666667,-23.804166666666674,-25.019166666666663,194.6056944444444,2.48875,-1.06625,83.31,1,0,0,0,0,1
1970-01-01 00:00:00.000000019,0.33808219178082194,-0.28465753424657536,1.08,-0.4747945205479453,-1.8835616438356164,-0.4889041095890413,1.5830136986301369,-1.2220547945205478,1.1717808219178079,1008.6589041095888,7.786027397260275,-15.193150684931505,-28.39561643835616,202.6424657534246,8.207534246575344,11.662191780821916,81.92753424657533,1,0,0,0,0,1
1970-01-01 00:00:00.000000019,0.30704225352112696,0.020985915492957752,0.8507042253521122,-0.2657746478873241,-1.463239436619719,-0.22943661971830984,-2.813521126760563,1.4391549295774648,0.4708450704225353,1008.5461971830985,-0.06422535211267623,-12.302535211267607,-35.44985915492957,215.55042253521128,8.729014084507043,35.9692957746479,80.76507042253522,1,0,0,0,0,1
1970-01-01 00:00:00.000000020,0.776375,0.012375000000000004,0.575875,0.59275,-0.7726250000000001,1.070875,0.6659999999999999,1.435375,-1.009375,1008.60975,-10.776750000000002,-13.142999999999999,-34.86075,208.851125,6.536625000000001,44.899875,79.45562500000003,0,0,0,0,1,1
1970-01-01 00:00:00.000000020,0.6920833333333333,-0.3740277777777778,0.4269444444444445,0.5098611111111111,-1.287638888888889,2.2326388888888893,-1.0520833333333333,0.5354166666666667,-0.18875000000000008,1008.6,-24.847500000000004,-10.905,-27.78416666666667,189.15833333333333,22.762500000000006,63.54472222222223,78.95847222222223,0,0,0,0,1,2
1970-01-01 00:00:00.000000020,0.19698630136986306,-0.6969863013698628,-0.04643835616438357,-1.2520547945205478,0.4784931506849314,3.226164383561644,-2.0790410958904117,1.61,-2.5943835616438355,1008.6189041095893,-25.174520547945214,10.328219178082193,-25.00684931506849,167.1950684931507,60.81383561643834,33.364931506849324,80.49150684931506,0,0,0,0,1,2
1970-01-01 00:00:00.000000020,-0.04250000000000001,-1.1827777777777777,-0.12625,-0.002361111111111125,0.4415277777777778,0.8924999999999998,0.4498611111111111,-1.5588888888888892,-3.1044444444444443,1008.5476388888887,-8.684166666666666,23.15416666666667,-26.8175,140.99694444444444,81.38625,-1.5884722222222225,78.62,0,0,0,0,1,5
1970-01-01 00:00:00.000000021,-0.2736619718309857,-1.055633802816902,-0.07295774647887324,-1.556056338028169,0.3459154929577465,-0.5016901408450705,-2.6150704225352106,-0.9853521126760564,0.7229577464788732,1008.5509859154934,-2.7988732394366185,29.338309859154936,-24.15887323943661,152.05000000000004,98.67070422535211,-1.750140845070422,88.41436619718313,0,0,0,0,1,0
1970-01-01 00:00:00.000000021,0.04777777777777778,-0.8556944444444445,-0.5318055555555556,-0.14194444444444446,-0.24375,-0.12638888888888888,0.64375,1.3297222222222222,-2.1445833333333333,1008.6191666666667,-3.5574999999999988,35.3325,-18.571666666666676,154.74638888888887,106.63430555555556,-2.0345833333333334,93.25152777777777,0,0,0,0,1,3
1970-01-01 00:00:00.000000021,-0.3398684210526316,-1.097236842105263,0.1714473684210526,1.7147368421052631,1.6332894736842103,-0.07157894736842108,-3.514605263157895,-1.5021052631578948,2.9401315789473683,1008.7305263157892,-3.5707894736842114,35.47263157894738,-23.020263157894746,169.0428947368421,97.37236842105258,-0.3739473684210527,92.29526315789472,0,0,0,0,1,0
1970-01-01 00:00:00.000000021,0.09986486486486487,-0.9968918918918916,-0.061486486486486476,0.8005405405405405,1.1887837837837838,0.5282432432432433,2.4250000000000003,0.012972972972972972,-2.3774324324324327,1008.7032432432428,11.67243243243243,25.9127027027027,-36.487297297297296,181.4387837837838,76.10594594594592,-8.898243243243243,91.40216216216216,0,0,0,0,1,0
1970-01-01 00:00:00.000000022,-0.4601369863013699,-1.2772602739726029,-0.01246575342465753,-1.8786301369863017,1.6439726027397263,-0.7223287671232879,-3.601780821917808,-3.490410958904109,0.9850684931506848,1008.6639726027403,20.205205479452054,31.109589041095887,-27.971506849315066,204.84273972602742,96.5087671232877,-4.128493150684932,93.18561643835615,0,0,0,0,1,5
1970-01-01 00:00:00.000000022,-0.08722222222222224,-0.7654166666666666,-0.34138888888888885,-0.10013888888888883,-0.9493055555555556,-0.21833333333333332,-0.4384722222222222,2.983055555555556,1.134583333333333,1008.5816666666667,16.116666666666667,41.99583333333333,-8.309166666666666,204.86263888888888,109.22416666666666,-3.6775,94.18,0,0,0,0,1,3
1970-01-01 00:00:00.000000022,-0.1508219178082192,-0.9682191780821918,0.01931506849315068,0.6543835616438356,0.5394520547945205,-0.08205479452054798,-0.3320547945205479,-0.9909589041095892,1.0619178082191785,1008.6028767123288,11.152602739726028,42.58191780821918,-10.185205479452057,198.40958904109593,105.8886301369863,-5.460000000000001,89.55794520547943,0,0,0,0,1,0
1970-01-01 00:00:00.000000022,-0.1395833333333333,-0.9131944444444444,-0.021111111111111105,1.3050000000000002,0.989722222222222,0.5295833333333333,0.4990277777777777,0.885,-1.2631944444444445,1008.605,14.448333333333332,36.94833333333333,-19.586666666666666,202.41430555555561,75.5926388888889,-12.302638888888891,94.40597222222223,0,0,0,0,1,0
1970-01-01 00:00:00.000000023,-0.27405405405405403,-1.3633783783783782,-0.15189189189189192,-0.9082432432432432,0.9864864864864864,-0.35810810810810817,-0.2406756756756757,-3.332162162162162,-2.3556756756756747,1008.6244594594597,19.70756756756757,29.852432432432426,-22.196756756756756,209.33513513513515,83.0939189189189,-12.37,93.5047297297297,0,0,0,0,1,5
1970-01-01 00:00:00.000000023,-0.17421052631578948,-0.6676315789473682,-0.00013157894736842262,-1.3169736842105264,-0.4748684210526316,-0.3689473684210527,-1.5544736842105262,1.7878947368421052,3.7951315789473683,1008.6700000000003,14.88868421052631,35.23026315789475,-6.103421052631581,221.4003947368421,111.44868421052631,-4.9702631578947365,90.74092105263159,0,0,0,0,1,2
1970-01-01 00:00:00.000000023,-0.2998630136986302,-1.1647945205479453,-0.6031506849315069,0.1947945205479452,-0.30657534246575346,0.054657534246575365,-1.1761643835616442,-3.1960273972602735,-3.194383561643836,1008.5713698630136,12.779178082191784,35.41068493150685,-9.331232876712328,199.38082191780828,112.76424657534248,-9.400958904109588,89.65561643835619,0,0,0,0,1,3
1970-01-01 00:00:00.000000023,-0.15597222222222226,-0.9611111111111108,0.019444444444444445,1.8819444444444444,0.45875,0.5391666666666668,-0.17944444444444452,0.6454166666666665,0.3834722222222223,1008.7383333333332,14.753333333333336,31.87833333333333,-20.129999999999995,201.12694444444443,90.3477777777778,-10.929027777777776,86.99,0,0,0,0,1,0
1970-01-01 00:00:00.000000024,-0.026301369863013704,-1.1526027397260272,-0.1382191780821918,0.4082191780821916,0.3932876712328768,0.3375342465753425,2.29958904109589,-1.5921917808219181,-2.8850684931506847,1008.5997260273973,20.428767123287674,21.08383561643836,-31.85424657534247,201.29657534246576,71.51835616438356,-15.899041095890412,87.10342465753426,0,0,0,0,1,5
1970-01-01 00:00:00.000000024,-0.4373611111111112,-1.1040277777777778,0.09041666666666667,-2.066666666666667,0.4991666666666668,-0.9997222222222224,-3.148333333333333,-1.8088888888888892,2.8945833333333337,1008.7352777777776,17.3925,30.24083333333333,-23.049166666666665,214.54208333333332,105.59680555555555,-5.749722222222222,89.62013888888889,0,0,0,0,1,0
1970-01-01 00:00:00.000000024,-0.17769230769230776,-0.7694871794871796,-0.3935897435897436,0.08653846153846151,-0.6035897435897436,-0.22487179487179487,-0.4548717948717949,1.7426923076923069,-0.6665384615384613,1008.5911538461532,5.507692307692305,38.42076923076922,-12.336153846153849,191.43589743589746,108.79346153846157,-7.855769230769233,88.85512820512821,0,0,0,0,1,3
1970-01-01 00:00:00.000000024,-0.18000000000000002,-0.8824999999999998,0.15763888888888886,1.3963888888888893,0.5616666666666666,0.2515277777777778,-0.4991666666666668,1.3191666666666668,3.252083333333333,1008.6131944444444,-0.06000000000000001,37.50416666666667,-12.108333333333333,182.63819444444442,101.61347222222223,-8.356805555555558,87.80374999999998,0,0,0,0,1,0
1970-01-01 00:00:00.000000025,-0.04684931506849314,-0.9958904109589044,-0.10726027397260274,1.1627397260273973,0.4471232876712329,0.5515068493150685,1.3776712328767124,-0.13753424657534247,-2.392328767123288,1008.6554794520545,4.446575342465753,31.437534246575336,-22.785205479452053,178.63506849315067,73.6621917808219,-13.971095890410956,88.11602739726028,0,0,0,0,1,0
1970-01-01 00:00:00.000000025,-0.3847222222222222,-1.3073611111111112,-0.05930555555555556,-1.4761111111111112,0.9818055555555556,-0.6980555555555555,-1.6616666666666664,-3.4658333333333333,-0.36,1008.6713888888887,7.569166666666668,31.73416666666667,-20.41583333333333,183.83694444444438,90.345,-9.92,87.13,0,0,0,0,1,5
1970-01-01 00:00:00.000000025,-0.1795890410958904,-0.6016438356164383,-0.09164383561643837,-0.4045205479452056,-1.0834246575342463,-0.2858904109589041,-0.8479452054794521,3.176849315068493,2.3058904109589045,1008.6232876712328,3.3887671232876713,38.56602739726028,-2.196986301369863,181.1687671232877,108.77931506849316,-6.518904109589042,91.8087671232877,0,0,0,0,1,2
1970-01-01 00:00:00.000000025,-0.2333333333333333,-1.140138888888889,-0.4731944444444445,-0.13041666666666665,-0.3675000000000001,0.04916666666666666,-0.3131944444444444,-2.4025,-2.80375,1008.5740277777777,2.6908333333333325,41.195,-2.3208333333333333,159.55611111111114,109.11555555555556,-10.245833333333332,88.9,0,0,0,0,1,3
1970-01-01 00:00:00.000000026,-0.16246753246753246,-0.9888311688311686,-0.014805194805194809,1.384415584415584,-0.09233766233766234,0.35987012987012995,0.11194805194805192,0.4777922077922079,-0.41935064935064936,1008.6349350649347,6.082597402597402,42.477662337662345,-12.583636363636362,154.46818181818182,85.09064935064934,-13.12636363636364,88.53714285714287,0,0,0,0,1,0
1970-01-01 00:00:00.000000026,-0.14216216216216215,-1.1729729729729728,-0.15405405405405406,-0.5332432432432432,0.13243243243243238,0.05229729729729727,1.4133783783783789,-1.6606756756756762,-2.8045945945945947,1008.639189189189,10.125405405405406,39.78891891891893,-26.21108108108109,155.38770270270268,79.76040540540541,-14.87445945945946,88.14675675675676,0,0,0,0,1,5
1970-01-01 00:00:00.000000026,-0.19958333333333333,-0.9531944444444446,0.10638888888888888,-1.3406944444444444,-1.1940277777777777,-1.1143055555555554,-1.2508333333333337,-0.7194444444444447,3.80625,1008.7052777777776,4.04,47.26666666666667,-9.169999999999996,162.06638888888892,106.56361111111113,-5.387777777777778,86.51166666666668,0,0,0,0,1,0
1970-01-01 00:00:00.000000026,-0.14943661971830993,-0.958450704225352,-0.4785915492957747,0.02704225352112676,-1.255633802816901,-0.22605633802816896,-0.18253521126760566,0.4885915492957745,-2.1528169014084506,1008.5629577464794,-6.489295774647885,48.24084507042254,-0.2957746478873238,127.7457746478873,105.46309859154923,-8.442957746478871,90.52000000000004,0,0,0,0,1,3
1970-01-01 00:00:00.000000027,-0.13459459459459455,-0.953378378378378,0.12851351351351348,0.6517567567567568,-0.4972972972972973,0.1144594594594595,0.21810810810810807,0.07054054054054062,2.933108108108108,1008.641891891892,-6.506756756756758,46.098648648648656,0.6583783783783782,111.985,103.30635135135135,-10.126486486486488,87.6014864864865,0,0,0,0,1,0
1970-01-01 00:00:00.000000027,-0.10347222222222224,-0.9105555555555556,-0.019027777777777782,1.0694444444444444,-0.375,0.31625,1.01,0.4469444444444445,-1.4772222222222222,1008.6683333333333,-4.240833333333333,43.26833333333334,-11.8725,99.55763888888892,74.39458333333333,-13.731666666666667,88.54861111111113,0,0,0,0,1,0
1970-01-01 00:00:00.000000027,-0.28726027397260273,-1.300821917808219,-0.15424657534246575,-1.2817808219178082,0.2489041095890411,-0.4327397260273973,-0.3867123287671233,-3.070821917808219,-1.5478082191780824,1008.7050684931507,-4.817260273972604,39.03369863013699,-18.127397260273973,103.85465753424656,85.62561643835615,-10.943698630136984,86.26917808219179,0,0,0,0,1,5
1970-01-01 00:00:00.000000027,-0.2405194805194804,-0.6967532467532465,-0.03220779220779221,-0.7618181818181821,-1.420909090909091,-0.8892207792207794,-1.841688311688312,2.1893506493506494,2.7063636363636365,1008.6705194805194,-13.425194805194806,36.496363636363625,-3.1231168831168827,109.00194805194802,106.98064935064936,-3.7071428571428577,86.72857142857143,0,0,0,0,1,0
1970-01-01 00:00:00.000000028,-0.1363013698630137,-1.2191780821917808,-0.6131506849315068,-0.01821917808219184,-0.7231506849315069,-0.12794520547945204,0.006712328767123289,-2.7878082191780824,-3.3405479452054787,1008.5456164383563,-16.813972602739728,33.42739726027396,0.6764383561643836,88.71191780821918,108.00767123287672,-7.582328767123287,92.18849315068493,0,0,0,0,1,3
1970-01-01 00:00:00.000000028,-0.12805555555555553,-0.9729166666666668,0.04319444444444445,1.413333333333333,0.044305555555555584,0.3454166666666667,-0.041527777777777816,0.8995833333333335,0.4777777777777778,1008.7005555555555,-16.295,31.594166666666666,-7.870833333333334,90.49236111111112,88.18208333333334,-9.537777777777778,89.08000000000001,0,0,0,0,1,0
1970-01-01 00:00:00.000000028,-0.03849315068493151,-1.1083561643835615,-0.12410958904109587,0.6147945205479449,0.34931506849315064,0.4649315068493151,1.8283561643835613,-1.1845205479452054,-3.0631506849315064,1008.5986301369862,-10.303561643835618,27.340273972602734,-22.215616438356165,97.7072602739726,71.88986301369863,-14.229726027397266,86.83986301369862,0,0,0,0,1,0
1970-01-01 00:00:00.000000028,-0.22625,-1.2006944444444447,0.09055555555555556,-2.071249999999999,-0.33791666666666664,-1.0963888888888889,-0.9549999999999998,-2.7433333333333336,2.3030555555555563,1008.7216666666667,-7.9191666666666665,30.40916666666667,-18.341666666666665,111.63972222222222,100.80875,-6.641527777777778,87.01916666666666,0,0,0,0,1,5
1970-01-01 00:00:00.000000029,-0.20192307692307698,-0.8485897435897436,-0.42384615384615376,-0.12153846153846153,-1.4625641025641023,-0.32205128205128203,-1.1110256410256407,1.2205128205128204,-1.094871794871795,1008.6050000000004,-15.230769230769234,34.43307692307691,-2.156153846153846,96.16756410256413,106.97333333333331,-6.104871794871794,90.31641025641024,0,0,0,0,1,3
1970-01-01 00:00:00.000000029,-0.1720833333333333,-0.9759722222222224,-0.055694444444444435,1.1486111111111112,0.3626388888888889,-0.26236111111111104,-0.5884722222222223,-0.3815277777777777,1.4984722222222222,1008.6501388888887,-17.068333333333335,34.99666666666667,0.6116666666666668,93.96430555555555,104.71166666666666,-4.8038888888888875,91.69499999999998,0,0,0,0,1,0
1970-01-01 00:00:00.000000029,-0.13821917808219178,-0.9415068493150686,-0.007808219178082194,1.4276712328767125,0.4027397260273973,0.4383561643835616,0.056438356164383564,0.4949315068493151,-1.2095890410958905,1008.7198630136984,-13.94054794520548,35.02931506849315,-13.001917808219178,97.32876712328766,77.88602739726028,-9.316575342465754,90.44753424657532,0,0,0,0,1,0
1970-01-01 00:00:00.000000029,-0.11805555555555555,-1.2463888888888888,-0.05930555555555556,-0.7887500000000001,0.5443055555555555,-0.1323611111111111,0.8068055555555556,-2.5651388888888893,-1.8738888888888887,1008.6522222222225,-8.378333333333334,33.68833333333333,-21.006666666666668,103.81583333333332,80.08263888888888,-10.915,94.4,0,0,0,0,1,5
1970-01-01 00:00:00.000000030,-0.19520547945205474,-0.8338356164383559,0.029589041095890407,-1.5164383561643835,-0.8289041095890409,-0.824109589041096,-1.4919178082191782,0.4894520547945205,2.8471232876712333,1008.7012328767123,-11.540547945205477,37.347123287671245,-5.73780821917808,118.38095890410958,105.5697260273973,-3.2724657534246573,91.77232876712328,0,0,0,0,1,0
1970-01-01 00:00:00.000000030,-0.11291666666666668,-1.0013888888888889,-0.5594444444444444,0.24625000000000005,-0.61875,-0.16374999999999998,-0.4163888888888889,-0.008611111111111002,-2.6733333333333342,1008.57,-15.645,36.5375,4.276666666666666,99.80847222222224,105.87291666666668,-4.552499999999998,90.08888888888887,0,0,0,0,1,3
1970-01-01 00:00:00.000000030,-0.20896103896103896,-0.7838961038961038,0.185974025974026,1.870649350649351,1.229220779220779,0.1161038961038961,-1.2598701298701298,1.1062337662337665,2.421298701298701,1008.6522077922084,-16.26467532467533,36.04909090909091,1.4438961038961045,100.40194805194807,93.67285714285713,-5.3832467532467545,91.19818181818184,0,0,0,0,1,0
1970-01-01 00:00:00.000000030,0.0226027397260274,-1.0442465753424657,-0.09205479452054796,0.8886301369863014,0.6293150684931507,0.5163013698630138,2.480273972602739,-0.7705479452054794,-2.9504109589041096,1008.6135616438356,-11.751780821917805,35.175616438356144,-16.54191780821918,103.90863013698629,72.7576712328767,-11.66095890410959,91.84767123287672,0,0,0,0,1,0
1970-01-01 00:00:00.000000031,-0.28698630136986303,-1.3073972602739723,-0.023287671232876717,-1.845890410958904,0.2994520547945205,-0.7409589041095892,-1.5872602739726027,-3.4289041095890407,0.2657534246575343,1008.6353424657536,-9.951780821917806,35.167397260273965,-13.517260273972607,114.72493150684929,94.3541095890411,-6.826438356164383,90.88438356164387,0,0,0,0,1,5
1970-01-01 00:00:00.000000031,-0.12694444444444444,-0.6498611111111111,-0.15694444444444444,-0.28430555555555564,-1.1395833333333334,-0.3136111111111112,-0.4984722222222222,3.3452777777777776,2.0622222222222217,1008.5625,-15.865833333333333,33.431666666666665,4.721666666666667,106.29777777777777,108.81208333333332,-4.930833333333334,92.33,0,0,0,0,1,2
1970-01-01 00:00:00.000000031,0.010000000000000002,-0.9654794520547944,-0.17095890410958908,0.07520547945205487,-0.4161643835616437,-0.22068493150684929,1.0205479452054798,-0.7000000000000001,0.3356164383561641,1008.5639726027396,-16.976712328767125,31.18767123287672,7.597808219178082,95.33232876712329,108.19972602739729,-4.7768493150684925,90.81767123287672,0,0,0,0,1,0
