,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,Azimuth,Pitch,Roll,Gain,label_bike,label_stairs,label_stand,label_walk
97.5,-0.10130434782608692,-0.7756521739130434,-0.02043478260869566,-0.38304347826086965,-1.784347826086956,-0.7565217391304344,0.6886956521739132,1.4008695652173913,3.584782608695652,1013.4143478260868,14.582608695652175,35.00608695652174,-2.7052173913043482,182.95652173913044,115.81173913043476,-10.505217391304349,93.33782608695653,0,1,0,0
97.75,-0.09136363636363636,-1.1422727272727273,-0.4327272727272726,-0.1081818181818182,-1.0900000000000003,-0.33863636363636357,1.2245454545454542,0.5977272727272728,-0.9986363636363635,1013.3327272727274,9.537272727272729,36.714545454545465,-7.017272727272726,158.47409090909088,112.06727272727268,-11.804545454545455,94.60000000000001,0,1,0,0
98.0,-0.041818181818181824,-1.0040909090909087,0.0309090909090909,0.7763636363636365,-0.8731818181818182,0.07136363636363634,1.7436363636363639,-0.8740909090909089,2.0086363636363638,1013.377727272727,7.630909090909092,35.882727272727266,-9.826363636363636,148.88363636363633,106.48363636363636,-11.728636363636365,91.85454545454546,0,1,0,0
98.25,-0.10347826086956523,-1.026086956521739,-0.2756521739130434,-0.4960869565217391,-0.8391304347826086,0.12391304347826085,0.25521739130434784,-0.1143478260869565,-2.736086956521739,1013.3856521739135,4.839130434782607,33.35999999999999,-17.491304347826084,146.14478260869564,91.2804347826087,-9.288260869565216,91.53,0,1,0,0
98.5,0.005909090909090912,-1.08,0.019090909090909092,-1.6340909090909093,-1.5290909090909088,-1.085909090909091,1.4186363636363633,-2.826363636363636,2.5586363636363636,1013.3836363636364,-1.2654545454545456,36.42272727272728,-1.7072727272727284,136.19227272727278,113.28363636363635,-7.940454545454546,85.49,0,1,0,0
98.75,-0.14772727272727273,-0.8213636363636365,-0.3772727272727273,0.14863636363636362,-0.8499999999999996,-0.4913636363636364,-0.1472727272727277,0.5090909090909091,0.9859090909090906,1013.3190909090907,-10.014545454545457,34.693636363636365,6.908181818181816,117.5940909090909,113.63727272727277,-4.1845454545454555,93.34454545454545,0,1,0,0
99.0,0.028695652173913046,-1.197391304347826,-0.21434782608695654,0.10260869565217393,-1.5260869565217394,0.0982608695652174,0.10521739130434779,-1.5665217391304345,0.5147826086956521,1013.3734782608691,-13.609565217391301,33.82695652173913,6.420000000000003,106.85869565217394,108.38130434782609,-3.6339130434782607,93.5208695652174,0,1,0,0
99.25,-0.05863636363636364,-0.7281818181818184,-0.2172727272727273,-0.5177272727272728,-0.0918181818181818,-0.09545454545454547,-0.12318181818181818,2.3795454545454544,0.3068181818181818,1013.4199999999996,-15.572727272727274,33.398181818181826,5.457272727272727,108.9668181818182,104.64499999999998,-0.17681818181818176,88.45500000000003,0,1,0,0
99.5,-0.06217391304347827,-1.144782608695652,-0.4760869565217391,-1.2269565217391303,0.0408695652173913,0.17391304347826092,-0.024347826086956525,-1.7973913043478265,1.1204347826086958,1013.3730434782609,-16.71652173913044,29.050434782608704,16.99304347826087,105.17565217391302,122.4547826086957,-2.0921739130434784,86.39173913043476,0,1,0,0
99.75,-0.17136363636363636,-0.6472727272727273,-0.29409090909090907,1.9481818181818182,0.20636363636363636,0.3072727272727272,-0.6613636363636363,1.8599999999999992,0.6650000000000007,1013.3872727272727,-17.045454545454547,29.896363636363628,14.285454545454547,97.95863636363637,116.26818181818179,-3.4713636363636367,86.33999999999997,0,1,0,0
100.0,-0.02045454545454545,-1.1118181818181823,-0.18045454545454542,0.40454545454545454,0.29090909090909084,-0.5299999999999999,-0.9195454545454549,-2.494090909090909,-0.011363636363636404,1013.3759090909093,-18.272727272727266,31.268181818181812,4.693636363636365,95.08727272727273,106.18227272727273,-4.326818181818182,85.22000000000001,0,1,0,0
100.25,0.01142857142857143,-0.688095238095238,-0.18476190476190477,-0.5152380952380952,0.32333333333333336,0.12857142857142861,0.5876190476190475,1.9361904761904767,0.689047619047619,1013.4257142857142,-20.694285714285716,30.22285714285716,4.440000000000001,100.70285714285717,104.43047619047617,-1.2009523809523812,84.02714285714285,0,1,0,0
100.5,-0.07086956521739132,-1.3052173913043479,-0.5643478260869568,-1.1382608695652174,-0.1308695652173913,0.21739130434782608,0.2213043478260869,-2.8260869565217397,0.43000000000000005,1013.3656521739132,-18.23478260869565,27.82695652173913,14.861739130434787,93.66565217391302,122.73782608695652,-6.789565217391303,82.36304347826088,0,1,0,0
100.75,-0.17521739130434782,-0.768695652173913,-0.39782608695652183,1.9404347826086954,-0.11739130434782609,-0.3182608695652174,0.07695652173913034,0.7521739130434785,0.3108695652173913,1013.4508695652178,-18.6104347826087,28.116521739130437,12.699130434782608,91.68608695652176,115.63173913043477,-4.491304347826087,80.50391304347829,0,1,0,0
101.0,-0.018181818181818188,-1.1322727272727278,-0.2649999999999999,0.027272727272727258,-0.1709090909090909,-0.48863636363636354,1.3368181818181823,-2.424545454545455,1.0722727272727273,1013.4090909090911,-20.050909090909094,28.036363636363635,5.416363636363638,91.92545454545456,104.7909090909091,-1.925909090909091,80.04636363636365,0,1,0,0
101.25,0.015789473684210527,-0.7473684210526315,-0.32000000000000006,-0.6615789473684209,0.10894736842105264,0.17631578947368423,-0.4810526315789473,2.0236842105263158,-0.8805263157894739,1013.4763157894738,-21.549473684210522,26.472631578947368,7.3042105263157895,96.33894736842106,106.01421052631578,0.9747368421052631,83.91000000000001,0,1,0,0
101.5,-0.07120000000000001,-1.1252000000000002,-0.526,-1.4507999999999999,0.044399999999999974,0.4044,-0.7492,-4.1815999999999995,0.8304,1013.4348,-19.392000000000003,23.733600000000003,17.1312,88.1328,124.85360000000003,-5.089600000000001,82.82639999999999,0,1,0,0
101.75,-0.21714285714285708,-0.4833333333333333,-0.3142857142857143,1.8280952380952382,-0.09047619047619043,0.32095238095238093,-0.7561904761904762,2.1400000000000006,1.0095238095238093,1013.4538095238092,-18.657142857142862,25.41428571428571,14.66285714285714,88.24000000000001,121.05666666666669,-5.2333333333333325,86.15761904761905,0,1,0,0
102.0,0.026363636363636346,-1.3086363636363636,-0.4027272727272729,-0.46954545454545454,-0.8081818181818179,-0.15818181818181817,1.8068181818181812,-3.9549999999999987,-1.3531818181818187,1013.4527272727269,-18.673636363636362,28.29272727272727,8.435454545454549,88.65136363636363,112.43318181818182,-4.2309090909090905,86.79,0,1,0,0
102.25,0.005454545454545449,-0.7818181818181817,-0.35681818181818187,-0.35681818181818187,-0.2554545454545455,0.14045454545454544,0.012272727272727274,1.6063636363636369,-0.5281818181818182,1013.5363636363637,-20.312727272727276,27.013636363636365,10.404545454545454,85.09772727272728,113.01681818181815,-3.314090909090909,86.83636363636361,0,1,0,0
102.5,-0.18954545454545454,-1.127272727272727,-0.5518181818181817,-1.074090909090909,-0.36636363636363656,-0.08954545454545455,0.4763636363636365,-3.3009090909090917,0.08681818181818185,1013.4563636363633,-18.829090909090908,24.62727272727273,18.39545454545455,75.93545454545455,126.17318181818179,-8.139090909090909,86.52999999999999,0,1,0,0
102.75,-0.13826086956521735,-0.6378260869565215,-0.33869565217391295,1.7552173913043476,0.0721739130434783,0.151304347826087,-0.22217391304347836,3.7817391304347847,1.9939130434782621,1013.4878260869566,-19.721739130434784,26.45739130434782,15.978260869565217,74.74608695652174,118.42869565217394,-6.335217391304347,86.10999999999997,0,1,0,0
103.0,-0.12000000000000002,-1.264761904761905,-0.2671428571428572,0.3971428571428573,0.14952380952380948,-0.43238095238095237,-0.24619047619047618,-3.3342857142857136,-0.6876190476190475,1013.4785714285717,-21.040000000000003,30.057142857142864,7.651428571428573,77.63809523809523,105.95428571428573,-4.01142857142857,87.84238095238095,0,1,0,0
103.25,0.038636363636363635,-0.7954545454545454,-0.2422727272727273,-0.48272727272727267,0.17818181818181814,0.21636363636363634,0.48772727272727256,1.8845454545454543,0.235,1013.5886363636365,-23.465454545454552,29.85272727272726,5.819999999999999,86.47545454545455,104.72000000000003,-0.5090909090909089,87.28999999999998,0,1,0,0
103.5,-0.08652173913043477,-1.0960869565217393,-0.4356521739130434,-1.0573913043478258,-0.2652173913043479,0.1413043478260869,-0.2952173913043478,-2.5821739130434787,0.8226086956521739,1013.5504347826087,-18.399130434782613,29.999999999999996,17.358260869565214,73.64695652173911,123.88826086956522,-10.19260869565217,88.1769565217391,0,1,0,0
103.75,-0.05363636363636362,-0.745,-0.5599999999999998,1.4631818181818184,-0.37545454545454554,-0.06954545454545456,0.08181818181818178,1.5390909090909088,-1.6413636363636366,1013.5709090909087,-18.471818181818183,32.09181818181818,12.441818181818183,74.13818181818183,114.73363636363636,-6.87409090909091,89.74727272727274,0,1,0,0
104.0,0.17608695652173917,-1.586086956521739,-0.01956521739130435,0.25565217391304346,-1.0408695652173907,0.22521739130434779,2.119130434782608,-3.9373913043478264,1.8291304347826087,1013.5913043478265,-12.897391304347831,31.873043478260858,10.160869565217387,69.07739130434784,107.57695652173913,-6.736086956521739,89.30739130434786,0,1,0,0
104.25,0.045454545454545456,-0.902727272727273,-0.07999999999999999,0.7727272727272727,-0.8686363636363638,0.28954545454545455,2.0813636363636365,0.5195454545454546,0.04500000000000005,1013.6599999999999,-6.499090909090911,32.09727272727272,4.306363636363635,54.63818181818183,98.13454545454546,-9.999090909090906,86.82999999999998,0,1,0,0
104.5,-0.07181818181818184,-1.2222727272727274,-0.10227272727272729,-2.1363636363636362,-1.2327272727272724,-0.46318181818181825,1.1395454545454546,-3.1250000000000004,1.0990909090909093,1013.7654545454542,0.3027272727272727,29.34,7.079999999999999,43.541363636363634,103.36772727272728,-10.306363636363638,81.99,0,1,0,0
104.75,-0.1382608695652174,-0.7739130434782607,-0.11565217391304347,-0.3426086956521739,-1.9221739130434783,-0.7826086956521737,0.2608695652173914,-0.023913043478260832,3.173478260869566,1013.6513043478259,5.4,22.137391304347826,18.826956521739138,74.18086956521738,116.53826086956522,-9.575652173913046,90.10565217391304,0,1,0,0
105.0,-0.17045454545454547,-1.1468181818181824,-0.4886363636363635,-0.08272727272727282,-1.3836363636363636,-0.48636363636363633,0.28227272727272745,-3.1990909090909088,-1.948636363636364,1013.5672727272723,12.338181818181821,21.54272727272727,17.19545454545454,335.57,112.09454545454547,-10.213636363636361,90.77999999999997,0,1,0,0
105.25,-0.13818181818181816,-0.9095454545454547,0.12909090909090912,1.1027272727272726,-0.2981818181818182,-0.014545454545454549,1.5331818181818178,-2.311363636363637,1.8399999999999996,1013.6699999999997,16.611818181818183,20.746363636363636,15.752727272727268,316.9563636363637,104.92909090909089,-9.96181818181818,88.95363636363638,0,1,0,0
105.5,-0.07869565217391307,-1.027826086956522,-0.23304347826086955,-0.6843478260869565,-0.8926086956521736,0.1656521739130435,0.6408695652173911,-0.1691304347826087,-1.6073913043478263,1013.6565217391299,20.392173913043482,22.108695652173914,11.311304347826088,306.19782608695647,90.73608695652173,-7.836956521739131,90.19000000000001,0,1,0,0
105.75,0.007727272727272733,-1.146363636363636,-0.05454545454545456,-1.649545454545455,-1.5145454545454549,-1.1645454545454543,1.32,-1.9781818181818187,3.2113636363636364,1013.6740909090912,24.42,15.801818181818186,20.60727272727273,286.2845454545455,114.9818181818182,-8.225909090909093,85.61999999999998,0,1,0,0
106.0,-0.18000000000000002,-0.768695652173913,-0.40217391304347816,0.9986956521739133,-0.7191304347826089,-0.433913043478261,-0.5047826086956523,-0.1713043478260867,0.3178260869565217,1013.5917391304349,28.549565217391304,17.09739130434783,18.808695652173913,268.0121739130435,114.91304347826089,-6.3343478260869555,94.28,0,1,0,0
106.25,-0.2877272727272727,-0.93,-0.05181818181818183,0.20590909090909093,-0.15500000000000003,-0.1740909090909091,-1.8381818181818195,0.41272727272727283,3.227727272727273,1013.6327272727272,28.041818181818186,20.773636363636363,15.69818181818182,260.8204545454546,109.42227272727273,-5.289545454545455,90.82590909090908,0,1,0,0
106.5,0.034545454545454546,-0.8277272727272728,-0.28545454545454546,-0.4959090909090909,0.15863636363636366,-0.04681818181818181,-0.2090909090909091,1.0577272727272728,-0.0004545454545454701,1013.6240909090907,27.158181818181813,22.259999999999998,13.789090909090907,261.53363636363633,106.17545454545453,-3.272727272727272,87.73000000000003,0,1,0,0
106.75,-0.10999999999999999,-1.042173913043478,-0.5743478260869563,-1.122608695652174,-0.3552173913043476,-0.22826086956521738,-0.19608695652173916,-2.160434782608695,-0.4930434782608696,1013.5834782608694,25.306956521739124,17.426086956521743,21.83217391304348,266.1534782608696,122.13695652173911,-3.9378260869565214,85.66304347826089,0,1,0,0
107.0,-0.002727272727272727,-0.6018181818181817,-0.26454545454545464,1.7027272727272724,0.39045454545454544,-0.05363636363636364,-0.2968181818181819,3.995,1.9654545454545456,1013.563636363636,23.170909090909092,20.037272727272732,19.071818181818177,271.0572727272727,114.86409090909092,-1.9677272727272723,85.70000000000002,0,1,0,0
107.25,-0.06826086956521739,-1.15695652173913,-0.0047826086956521685,0.6469565217391305,0.6113043478260868,-0.3286956521739131,1.6091304347826085,-3.419130434782608,2.7404347826086948,1013.5921739130431,19.86782608695653,24.542608695652174,13.528695652173909,281.95478260869567,104.14565217391304,0.7765217391304348,88.23,0,1,0,0
107.5,-0.029999999999999995,-0.6872727272727271,-0.2227272727272727,-0.5504545454545453,0.505,0.039545454545454536,-0.6304545454545455,2.856363636363636,-0.06954545454545452,1013.6872727272729,17.173636363636362,26.053636363636368,13.259999999999998,292.71681818181827,103.14545454545456,3.252272727272728,85.91000000000003,0,1,0,0
107.75,0.07045454545454545,-1.2413636363636362,-0.5127272727272727,-1.6945454545454544,-0.3859090909090909,0.27863636363636357,0.23045454545454555,-2.3740909090909095,-0.09545454545454544,1013.6554545454546,15.799090909090904,20.566363636363636,21.575454545454548,296.705,119.0422727272727,2.192272727272727,85.1172727272727,0,1,0,0
108.0,-0.03913043478260871,-0.5843478260869565,-0.2856521739130435,1.6265217391304356,0.14347826086956522,-0.11739130434782612,-1.6008695652173912,1.8113043478260875,2.216521739130435,1013.6221739130436,16.852173913043483,20.157391304347822,21.23217391304348,290.75304347826085,119.11000000000004,-0.2965217391304347,86.04608695652176,0,1,0,0
108.25,-0.013181818181818183,-1.295909090909091,-0.2927272727272727,0.3168181818181819,-0.21863636363636357,-0.335,0.37045454545454537,-2.4950000000000006,-0.299090909090909,1013.6309090909086,17.11363636363637,25.450909090909093,11.421818181818184,287.0363636363636,105.30409090909092,-0.9627272727272729,87.69909090909088,0,1,0,0
108.5,-0.03545454545454543,-0.7045454545454546,-0.22727272727272727,-0.3845454545454545,-0.0536363636363636,0.045454545454545456,-1.3622727272727277,2.7245454545454537,0.5631818181818183,1013.6927272727277,15.297272727272734,26.727272727272727,9.441818181818181,288.7981818181818,103.08681818181817,1.535909090909091,88.5963636363636,0,1,0,0
108.75,-0.11478260869565222,-1.2439130434782606,-0.4904347826086958,-1.755652173913043,-0.347391304347826,0.29217391304347823,-0.4578260869565219,-2.8782608695652177,-0.4182608695652172,1013.669130434783,17.162608695652178,22.33826086956522,16.776521739130438,282.6665217391304,119.00217391304349,-1.7139130434782606,86.84999999999997,0,1,0,0
109.0,-0.20636363636363636,-0.42,-0.3018181818181818,1.6068181818181821,0.016363636363636327,0.051818181818181805,-0.8695454545454546,2.566818181818181,1.2240909090909087,1013.6913636363635,18.15272727272727,21.973636363636363,17.590909090909093,277.01499999999993,119.58000000000001,-4.336818181818181,86.04999999999998,0,1,0,0
109.25,0.01869565217391303,-0.9699999999999996,-0.20173913043478264,0.21999999999999995,0.1560869565217392,-0.31565217391304357,-0.0595652173913044,-1.9121739130434772,0.3273913043478262,1013.6873913043476,17.31913043478262,25.520869565217396,10.095652173913049,278.15173913043475,108.16217391304347,-3.293478260869564,85.6213043478261,0,1,0,0
109.5,0.06272727272727274,-0.7513636363636365,-0.33,-0.6463636363636364,0.2863636363636364,0.1204545454545455,0.20227272727272724,2.0036363636363634,-0.16272727272727272,1013.7622727272726,15.553636363636361,26.71363636363636,9.968181818181819,284.78636363636355,107.13000000000001,0.3677272727272728,85.40499999999997,0,1,0,0
109.75,-0.04500000000000001,-1.053181818181818,-0.4304545454545457,-0.6918181818181821,-0.11909090909090905,0.19409090909090915,-0.15909090909090906,-1.746363636363636,1.401818181818182,1013.712272727273,17.462727272727278,22.044545454545453,17.678181818181816,278.1586363636364,124.34000000000002,-3.8240909090909088,85.93090909090913,0,1,0,0
110.0,-0.151304347826087,-0.7582608695652173,-0.32608695652173914,1.5230434782608702,-0.427391304347826,-0.05521739130434781,0.14434782608695673,2.443478260869565,2.7682608695652164,1013.7186956521743,17.246086956521737,25.330434782608698,10.07478260869565,273.01130434782596,110.38043478260867,-3.324782608695652,87.52695652173912,0,1,0,0
110.25,0.09181818181818184,-1.094545454545455,-0.21136363636363625,0.03227272727272725,-0.11863636363636361,-0.2159090909090909,1.4604545454545457,-1.3418181818181816,-0.07181818181818184,1013.7545454545459,15.921818181818184,27.90818181818182,5.566363636363636,269.9909090909091,105.0409090909091,-2.736363636363637,90.03999999999999,0,1,0,0
110.5,-0.034545454545454546,-0.9795454545454547,-0.3668181818181818,-1.857272727272727,-0.2340909090909091,0.47909090909090896,0.03636363636363642,1.4422727272727274,-0.2927272727272728,1013.8149999999998,16.09090909090909,27.30545454545455,8.83090909090909,267.46181818181816,112.95954545454546,-3.4200000000000004,88.54999999999998,0,1,0,0
110.75,-0.10285714285714284,-0.6885714285714287,-0.2366666666666667,1.5533333333333332,-0.33095238095238094,-0.29142857142857137,0.5966666666666667,1.6504761904761907,3.3047619047619046,1013.7614285714288,17.648571428571433,24.21714285714286,14.519999999999998,256.7804761904762,125.7442857142857,-8.152857142857142,87.5285714285714,0,1,0,0
111.0,0.01347826086956521,-1.1960869565217391,-0.2360869565217391,0.2947826086956522,-0.3647826086956521,-0.02217391304347827,0.3943478260869565,-1.9691304347826086,-3.3178260869565213,1013.7752173913038,18.14608695652174,27.24521739130435,4.661739130434783,249.04478260869564,109.6573913043478,-7.064782608695651,86.52000000000001,0,1,0,0
111.25,-0.15045454545454542,-0.8045454545454546,-0.13636363636363635,0.8422727272727273,-1.1318181818181818,0.03272727272727272,0.16500000000000004,1.364545454545455,0.961818181818182,1013.8109090909088,18.96272727272727,26.34818181818182,-0.8427272727272727,237.46727272727276,105.56227272727274,-8.676818181818183,86.97136363636363,0,1,0,0
111.5,0.02904761904761905,-1.1047619047619046,-0.231904761904762,-0.8719047619047618,-1.231904761904762,0.06904761904761904,1.8857142857142866,-1.05,-1.4971428571428578,1013.8728571428574,19.114285714285714,24.231428571428566,-9.242857142857144,222.8961904761905,99.97380952380952,-8.549999999999999,88.58428571428571,0,1,0,0
111.75,-0.09954545454545456,-1.0640909090909096,0.012727272727272728,-1.5231818181818184,-2.1677272727272725,-1.1177272727272725,0.515,-1.499545454545455,3.62,1013.8709090909091,14.716363636363639,27.540000000000006,-5.14090909090909,201.08454545454543,114.0690909090909,-8.370909090909091,87.01,0,1,0,0
112.0,-0.12818181818181823,-0.8445454545454545,-0.37772727272727274,0.16227272727272726,-1.5254545454545458,-0.485,0.7727272727272727,0.9872727272727272,0.9268181818181819,1013.7449999999998,7.1672727272727235,30.25909090909091,-7.205454545454547,168.49909090909088,114.7468181818182,-9.676818181818179,91.03545454545457,0,1,0,0
112.25,0.24857142857142855,-1.0109523809523808,-0.03666666666666667,-0.020952380952380948,-1.1023809523809527,-0.02380952380952382,3.6199999999999997,-0.7104761904761906,3.1180952380952376,1013.8057142857145,3.4457142857142857,30.26571428571429,-10.245714285714286,155.28142857142862,111.17380952380952,-8.496666666666668,91.22809523809522,0,1,0,0
112.5,-0.03652173913043479,-0.953478260869565,-0.2156521739130435,0.5482608695652174,-0.5808695652173913,0.010434782608695643,0.6904347826086957,0.5004347826086957,-1.1530434782608696,1013.8699999999998,4.841739130434783,27.928695652173907,-16.319999999999997,154.84565217391307,100.21956521739133,-7.170869565217393,89.43173913043475,0,1,0,0
112.75,-0.0013636363636363585,-1.2072727272727275,-0.19000000000000003,-2.0463636363636364,-1.1363636363636365,-0.81,0.9195454545454549,-2.4259090909090912,1.0404545454545455,1013.8231818181815,2.230909090909092,30.629999999999995,-12.763636363636367,150.28545454545454,109.14863636363638,-6.345454545454544,88.17090909090912,0,1,0,0
113.0,-0.14500000000000005,-0.7604545454545455,-0.2459090909090909,0.615909090909091,-1.7795454545454548,-0.5604545454545454,-1.2331818181818184,1.0363636363636362,1.525,1013.7599999999995,-8.686363636363636,32.76818181818183,-2.5745454545454542,136.44499999999996,114.89999999999999,-2.395,87.64000000000003,0,1,0,0
113.25,-0.07869565217391304,-1.0721739130434784,-0.23173913043478253,0.0917391304347826,-0.8534782608695654,-0.28478260869565214,-0.7643478260869563,-1.6830434782608688,1.2982608695652174,1013.7978260869569,-13.883478260869563,31.52086956521739,1.2886956521739132,114.78956521739134,111.74999999999996,-4.36086956521739,86.61999999999998,0,1,0,0
113.5,-0.020000000000000004,-0.8804545454545457,-0.3136363636363636,0.06681818181818187,-0.5672727272727273,-0.3031818181818183,0.3804545454545455,1.7263636363636365,1.3549999999999998,1013.8454545454548,-16.565454545454543,30.38454545454546,3.2209090909090916,105.3931818181818,104.84454545454545,-3.713636363636363,85.41454545454543,0,1,0,0
113.75,-0.058181818181818196,-0.9772727272727274,-0.34772727272727266,-1.1372727272727274,0.06863636363636366,-0.06772727272727273,-0.0009090909090909098,-0.007272727272727239,-0.1927272727272727,1013.8586363636365,-18.08727272727273,28.017272727272726,9.365454545454543,102.94545454545454,109.72363636363634,-0.8895454545454545,83.9109090909091,0,1,0,0
114.0,-0.14695652173913046,-0.8239130434782606,-0.34521739130434786,0.4382608695652173,-0.4121739130434783,-0.08739130434782609,-0.4230434782608694,-0.8647826086956517,0.8678260869565217,1013.7904347826084,-18.268695652173914,23.24869565217391,19.562608695652177,96.82999999999998,122.56434782608696,-1.2021739130434783,82.8534782608696,0,1,0,0
114.25,-0.14818181818181816,-1.0854545454545457,-0.25636363636363646,0.7490909090909095,-0.43136363636363656,0.10045454545454541,-0.977272727272727,-3.1649999999999996,-1.5009090909090903,1013.8127272727277,-18.141818181818184,26.34,11.405454545454544,88.88227272727272,106.86090909090908,-2.1172727272727276,83.52909090909094,0,1,0,0
114.5,0.11304347826086959,-1.073913043478261,-0.20173913043478264,0.38043478260869557,-0.06434782608695654,-0.25782608695652165,0.8582608695652173,-1.692608695652174,-0.19217391304347825,1013.8508695652175,-19.773913043478252,25.343478260869563,7.993043478260868,90.97565217391306,101.51782608695649,0.05608695652173913,88.16434782608698,0,1,0,0
114.75,-0.04227272727272728,-0.9468181818181816,-0.34227272727272723,-1.7354545454545458,0.16409090909090904,0.275,0.1704545454545454,-0.5086363636363638,-0.5218181818181818,1013.9000000000003,-20.293636363636363,23.60181818181818,10.715454545454541,91.305,108.21318181818182,0.6609090909090909,88.48,0,1,0,0
115.0,-0.16681818181818178,-0.4918181818181818,-0.22363636363636366,0.8190909090909091,-0.02454545454545459,-0.0409090909090909,-1.1245454545454545,1.3718181818181823,3.004545454545455,1013.8468181818179,-18.927272727272722,19.729090909090907,19.83272727272727,84.60045454545454,125.4040909090909,-2.441363636363636,87.94681818181817,0,1,0,0
115.25,-0.043478260869565216,-1.1404347826086958,-0.4030434782608697,0.6078260869565216,-0.47347826086956496,-0.29913043478260876,-0.26826086956521744,-2.2230434782608692,-1.1547826086956523,1013.8547826086957,-18.652173913043484,23.90869565217391,11.196521739130436,81.66130434782609,107.37478260869563,-1.3786956521739129,88.44782608695655,0,1,0,0
115.5,0.03727272727272726,-0.8859090909090906,-0.25999999999999995,-0.1436363636363636,0.33454545454545453,0.04409090909090911,-0.18999999999999997,1.7263636363636363,1.642272727272727,1013.943636363636,-20.88818181818182,22.060909090909092,9.09272727272727,87.54136363636366,105.40409090909093,2.06,88.68500000000002,0,1,0,0
115.75,-0.014347826086956525,-1.1017391304347823,-0.3426086956521739,-1.8486956521739137,-0.11260869565217387,0.5582608695652175,0.641304347826087,-2.6195652173913033,1.0052173913043476,1013.9230434782612,-19.26260869565218,19.966956521739128,14.373913043478263,82.38043478260867,119.61826086956523,-2.635652173913044,88.36913043478262,0,1,0,0
116.0,-0.11272727272727275,-0.6463636363636365,-0.2781818181818182,2.0259090909090904,-0.17772727272727273,-0.14909090909090914,-0.8740909090909091,1.7240909090909085,2.2022727272727276,1013.9118181818179,-19.322727272727267,18.981818181818184,15.853636363636362,78.64818181818181,120.28454545454547,-3.52409090909091,87.46000000000001,0,1,0,0
116.25,-0.16590909090909092,-1.1722727272727274,-0.17545454545454547,0.2686363636363637,0.13318181818181812,-0.2522727272727273,-1.4054545454545453,0.2854545454545454,0.419090909090909,1013.9313636363636,-19.764545454545456,20.79,9.572727272727272,75.57909090909091,107.17318181818179,-2.88909090909091,89.27,0,1,0,0
116.5,-0.005217391304347826,-0.7334782608695655,-0.2539130434782609,-0.38695652173913037,0.03695652173913043,0.0026086956521739106,0.034782608695652244,1.728260869565217,-0.26,1014.0226086956525,-21.48521739130435,19.619999999999994,8.191304347826085,81.35695652173912,104.97347826086954,0.058695652173913045,87.52565217391307,0,1,0,0
116.75,-0.047272727272727286,-1.1577272727272725,-0.48681818181818176,-1.8540909090909088,-0.4081818181818182,0.3740909090909091,-0.19636363636363632,-2.4904545454545453,0.10954545454545447,1013.9509090909095,-21.69272727272728,17.820000000000004,13.78090909090909,79.31454545454548,120.72000000000001,-2.994090909090909,84.52999999999999,0,1,0,0
117.0,-0.11818181818181818,-0.5459090909090909,-0.23909090909090908,1.699090909090909,-0.009545454545454524,-0.029999999999999995,-0.5463636363636363,0.7804545454545454,2.0313636363636367,1013.915454545454,-21.41181818181818,17.830909090909092,15.790909090909084,71.92590909090906,123.50500000000001,-6.4704545454545475,86.54499999999999,0,1,0,0
117.25,-0.1669565217391305,-1.3982608695652172,-0.5052173913043481,0.11304347826086955,-0.22391304347826088,-0.27565217391304353,-0.40521739130434786,-3.796956521739132,-1.0186956521739126,1013.9421739130432,-22.168695652173913,22.685217391304352,9.21391304347826,70.58347826086955,109.36913043478263,-5.222608695652173,89.24695652173914,0,1,0,0
117.5,-0.026363636363636367,-0.7981818181818183,-0.2640909090909091,0.07409090909090912,-0.2695454545454546,-0.08636363636363636,-0.25863636363636366,2.0113636363636367,0.15136363636363626,1013.9990909090906,-24.69272727272727,22.22727272727273,7.273636363636362,76.75636363636363,105.95954545454543,-1.392727272727273,88.99863636363635,0,1,0,0
117.75,0.003478260869565207,-1.1334782608695653,-0.4504347826086956,-1.6930434782608699,-0.4773913043478261,0.1865217391304348,0.02391304347826092,-2.488260869565217,-1.1243478260869562,1013.9821739130432,-24.774782608695656,22.57826086956521,9.693913043478263,76.76391304347825,114.44826086956526,-2.670869565217391,88.27999999999999,0,1,0,0
118.0,-0.10590909090909091,-0.6572727272727272,-0.2986363636363636,1.2086363636363637,-0.1681818181818182,-0.10454545454545458,-0.8222727272727272,0.41545454545454563,3.025454545454545,1013.9149999999995,-24.01090909090909,21.995454545454553,14.375454545454545,73.07136363636364,124.05318181818178,-5.177727272727273,87.44000000000001,0,1,0,0
118.25,-0.021818181818181792,-1.0890909090909087,-0.3336363636363636,0.20500000000000007,0.14681818181818174,-0.2531818181818181,1.255909090909091,-2.7881818181818177,-1.1831818181818177,1013.925454545454,-20.964545454545455,25.49727272727273,8.031818181818181,71.16636363636366,108.81363636363636,-4.313636363636363,89.68727272727273,0,1,0,0
118.5,0.12652173913043477,-0.9565217391304349,-0.11043478260869566,0.9973913043478259,-0.4121739130434782,0.291304347826087,0.7013043478260869,1.4391304347826084,0.633913043478261,1013.9969565217394,-17.496521739130436,23.540869565217395,5.454782608695653,72.2113043478261,101.4773913043478,-3.185652173913044,89.07608695652173,0,1,0,0
