,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,Azimuth,Pitch,Roll,Gain,label_bike,label_stairs,label_stand,label_walk,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7
2019-06-14 12:06:41.750,-0.15729009901300767,-1.1093594942547471,-0.1816145175778647,-1.5014618456823188,-0.08243362063779003,0.020088020188998582,-0.6291422823153774,-2.088220233359138,0.2329627020706141,1011.9161046154377,11.284279893264486,28.75717864589494,8.296981528407043,276.99005171228447,101.9182839509668,-3.0521958663561923,83.97159736565774,0,0,0,1,-0.08675262600990924,-0.3481383346211181,0.4413560862230565,0.526512647505806,-0.1705905761041539,-0.06854412340872659,-0.21488915226341604
2019-06-14 12:06:42.000,-0.11444153396750045,-0.9091704553586921,-0.27004942189881087,-0.22812811637124464,-0.44772621536498214,0.128200249115629,0.09012779519127295,0.3962533123854818,1.4842626356059856,1011.8808678458269,12.336661548855565,26.883133903571157,15.085997381853536,270.71162419144576,111.30253792924844,-6.123590985844815,85.5681647634436,0,0,0,1,0.11597344838214205,-0.15986010973846843,0.37399784857103596,0.6465520321214128,-0.037283191147745545,0.09711778963646717,0.004407012079918114
2019-06-14 12:06:42.250,-0.07003578153036732,-0.8705941939171786,-0.05513129094382138,1.2110480908864878,-0.39663569269049936,0.2039635515283215,1.3717554358932902,0.9641266356278385,0.4458387436028462,1011.873610217831,13.2649060931681,26.710683886712957,11.399518985362153,266.69404140531054,103.7678211137159,-8.59322824365905,86.15349523600403,0,0,0,1,0.027263296355682767,0.11069344365841426,0.3846078747066691,0.6930789935975044,-0.06908899717538612,0.18037745943344588,0.14514876379807629
2019-06-14 12:06:42.500,-0.09380629394937698,-1.1514251916441267,-0.04239741818992698,0.24629685349600605,-0.19773742291901336,0.1693024827775678,0.3426695931150629,-0.987762436134526,-1.550218632078787,1011.9424416140288,14.34708673513254,27.575845940928634,2.6747999632396064,273.3860064228674,87.92900014022177,-8.726094621994545,86.38513894611839,0,0,0,1,-0.19982304539335638,-0.03155713309644332,0.46878432370719714,0.5645105746100669,-0.21456108857036874,0.053810921244433575,-0.0865313730997022
2019-06-14 12:06:42.750,-0.021015855334712657,-1.067492376762459,-0.05989559206797132,-1.039354607474235,-0.7475502660684527,-0.025091962145705367,0.9261018619927023,-0.8801815960841819,-0.06531482779787606,1011.9329306783249,16.071045470971924,25.933728097846394,1.8850431598373338,266.42822863654686,90.20144618149314,-9.85264096452476,87.57840260896565,0,0,0,1,-0.13207613233672544,-0.27890263433134893,0.47012208542238926,0.5510386058386174,-0.24642562385283984,0.0361648031005148,0.13720416425119603
2019-06-14 12:06:43.000,-0.09504713156661623,-1.0065927799763044,-0.13718673381310437,-1.045966376522001,-1.182004390660994,-0.5253899085380297,1.5542536674982628,-1.086385941974741,0.986864446733751,1011.8802383348446,16.958600352719724,22.291997239812602,8.770614868146485,248.15525393061338,107.6609192889447,-9.600023456359253,86.78730532484418,0,0,0,1,0.024192615007798596,-0.4275655852596665,0.4162022473045836,0.5803681552181997,-0.23723086342044145,0.06577324062898274,0.203919061936285
2019-06-14 12:06:43.250,-0.1649793513221086,-1.0086121493824265,-0.28131941846917524,0.39793162103635743,0.03919868914077773,-0.4419653948033139,-0.4160254866657642,0.13727985690070899,0.5168554674013078,1011.8826482902297,16.754238737296134,19.993136769392144,9.218918953837763,247.6644852900269,108.88627601675456,-6.004556325734291,88.27763126138883,0,0,0,1,0.057572442450508174,-0.11868705793052517,0.3641415978470114,0.6238070072714756,-0.052351862786429795,0.14836353969974325,-0.16888896059839206
2019-06-14 12:06:43.500,-0.0636877810910436,-0.8368113317377059,-0.09592294264942303,1.4736590934714402,0.9450906299941277,-0.07807405449464808,-1.130637045465952,1.1525119358157483,0.1490822034520547,1011.8933555673931,16.67040037355305,18.54046866270283,5.08439568536123,261.11394256362433,94.89241121076476,-3.6074618626833326,92.31279048903005,0,0,0,1,0.002745517468717905,0.22496380410232822,0.37045790903841896,0.671209281014639,0.06121323554386334,0.19021816194902202,-0.22624918291060483
2019-06-14 12:06:43.750,-0.08151489335348193,-1.017288449497259,0.07857249869127911,0.04607278008073082,1.002141240915572,-0.16650344114079976,-0.890441751920405,-0.7233022476885623,-0.49673679746615695,1011.963750152029,16.78714604184008,16.810983110751167,3.0189641774524767,279.10388532633556,86.57609141375234,-1.4132343916802923,90.69123459037114,0,0,0,1,-0.14407419669101115,0.016846977423273842,0.46277917662178975,0.5560839516823575,-0.07042068218984726,0.03518136149885096,-0.27551974707180693
2019-06-14 12:06:44.000,-0.13164694467069793,-1.142452054529106,-0.08057065467481925,-1.4491309409412456,1.0747122065375667,0.11739231971383726,-1.1439630989426686,-0.6479674206325318,0.6017781368686407,1011.9652299528406,18.007679951415476,15.321082695423211,0.7156531110123854,294.81360077062226,94.13285379792704,0.4313192167947948,88.31063325052524,0,0,0,1,-0.11681363166012662,-0.1695897421295423,0.5087364855578568,0.5089527375129461,-0.10177504594682987,0.010222469894546537,-0.32633818122839153
2019-06-14 12:06:44.250,-0.14283882952532323,-0.8561024890182823,-0.30922959491967544,-0.5959516075114889,0.19116748682949247,0.3110254240839878,-0.9714870499775615,0.06388702822317496,0.8233910212757054,1011.8464060848758,20.562172032837832,15.447234196419,2.0151753696010077,288.73440383900606,112.21720264044072,-2.8099572006434537,90.92070949127283,0,0,0,1,0.12030816747748184,-0.12433615993403907,0.45895930062900253,0.6080821214403758,-0.10361809447027716,0.15087728815035514,-0.198624024903794
2019-06-14 12:06:44.500,-0.18716962424344208,-0.8679750578569756,-0.4043646230631858,0.9166147235965634,-0.017205680294655648,-0.0741369666993051,-1.31200644235689,-0.24254864587629432,-1.4335825964924174,1011.8931870575329,21.56952225415707,19.703198156975365,4.068576556723195,275.3629672539774,113.08213125278536,-5.856573912479,90.70567065167343,0,0,0,1,0.11564442286509961,0.004202100144106724,0.42328869133108876,0.6061569720217322,-0.11575053646746268,0.1802335155295152,-0.3176301228812266
2019-06-14 12:06:44.750,-0.09009868262845713,-1.126829935164092,-0.1885502354917839,0.8862232841532169,1.0795295046197106,0.06309185150177989,-0.8737954894445865,-0.11857986153423873,-1.0166497296767771,1011.9663102454572,20.231165021010742,25.52432906424523,1.1172628210528883,281.56263360475026,95.45742946166882,-3.9785179212228376,88.16691780463336,0,0,0,1,-0.147984700613238,0.17799943408793698,0.47124423250964376,0.5781975945261578,-0.07904207701218713,0.08295209789653339,-0.3108266459624818
2019-06-14 12:06:45.000,0.004511722289908475,-1.0831158572515076,0.010158398733412257,-0.5744106013450343,0.546207658916277,0.10627175785215473,0.4625704617448536,-0.6524810306860465,0.8053258289214116,1011.8451299711671,20.140451074047025,27.25858053669946,3.478869108011272,289.49058095219317,93.19934999804059,-3.1465542674965734,88.72611948414828,0,1,0,0,-0.1644691620921659,-0.05345276772732693,0.5199407921230316,0.6025847599667009,-0.12672340369387983,-0.008807028858245894,-0.0062241053281533775
2019-06-14 12:06:45.250,-0.06934022720795462,-0.9003951648149745,-0.21012072123476097,-1.0682819326006137,-0.7196267792102975,-0.4291669262853162,0.006611164283195255,0.024190646652909778,0.9979706694439654,1011.7614732451268,22.733350802352216,26.03230951010381,11.776650842909666,280.6212401328615,107.11204672046797,-4.3892754302843535,88.07796287051063,0,1,0,0,0.09557615018543279,-0.3729228910694979,0.4717290778989243,0.6300036016337152,-0.07031106264247648,0.05162288163180884,0.04003622919336135
2019-06-14 12:06:45.500,-0.12282848202073367,-0.953857531290135,-0.3608045789472149,0.04254603029372546,-0.5960087548212721,-0.31365535192411315,-0.5502336511063717,-0.17833476158928865,1.2121596174098672,1011.7611768494214,25.138036683444113,25.574557710577515,14.043648574221224,268.6795496711994,114.28088976520323,-4.07198081918773,86.66797671621202,0,1,0,0,0.1421166574132498,-0.22859548073153824,0.4355048676847294,0.6681976563724898,-0.02115074944035218,0.09945481376911902,-0.07621135114856936
2019-06-14 12:06:45.750,-0.066910541395926,-1.0781920398338143,-0.21516110795409843,0.6437448020892048,-0.19711275026696223,0.017967900502733298,0.0428489305674624,-1.5897306620444849,0.519207293683876,1011.7857074759854,25.52962347338915,27.19867670635646,10.364408214497976,265.51528084555207,108.77761133377176,-3.0529610673055037,87.56010428517519,0,1,0,0,-0.025919017145845668,-0.03233810971168492,0.4685844731296965,0.6634229231647768,-0.11706349248740827,0.013918354559947655,-0.06497010645484336
2019-06-14 12:06:46.000,0.0701801924482686,-0.9980739674183772,-0.20568930797941262,0.016287526188893585,-0.03290354308827273,-0.16450879782271144,0.1354658184985628,0.21361779152235233,-0.7560650442262848,1011.8486045000174,24.00686074450875,29.56707074162647,7.540000663270698,270.12181136852695,101.18086627583742,-0.943943017341301,86.4272161746795,0,1,0,0,-0.05695465659777939,-0.03271774564794499,0.47017354734335814,0.6407149392932746,-0.07924335265639798,-0.062485712508951456,0.02497346314747234
2019-06-14 12:06:46.250,0.0786072714600137,-0.9223069402661372,-0.3598135459339397,-0.8580795192883821,-0.07344670016549473,-0.09837149197683125,0.09176769904064212,0.3546494298901182,-0.3035233058600045,1011.8179143662653,21.33331544773368,27.978731154214554,11.165417409583988,275.2406090734091,108.37887295458128,1.9682637745952036,84.12352902501206,0,1,0,0,0.04641692871054554,-0.1405791986972655,0.4526942808083701,0.6457516822698367,-0.08452289599124795,-0.1405252945989437,0.03437029329581345
2019-06-14 12:06:46.500,-0.09996645932102467,-0.9066577642305022,-0.42786199872254327,-0.5712711740726386,-0.38671309920233776,0.17931242086022076,-0.24373854301193817,-1.0454246743302074,0.6694905131033749,1011.7615267248809,19.92465881503769,23.905196922980014,17.361134717181738,272.4702985851661,120.26538645967044,0.9106787042164028,84.74584522062304,0,1,0,0,0.16814751988755522,-0.19312804861333518,0.4218800564091586,0.6651659005666279,-0.11566682205680304,-0.06226468570511743,-0.09785796156734243
2019-06-14 12:06:46.750,-0.09265957224053903,-0.90502024738579,-0.3607951183687599,0.742714658929819,-0.30913113370245177,0.02928492662422871,-0.6678285533038515,0.09000080496184971,0.369873400509824,1011.7989042070666,19.972421812619363,24.405505088595234,14.854730755778625,266.5116086112533,115.6897601747576,-2.8136663619721802,86.21927108708348,0,1,0,0,0.14172827302546895,-0.024736805429850295,0.3925320571580378,0.6943370716980116,-0.012236019128002991,0.07149945045229998,-0.11662848369159025
2019-06-14 12:06:47.000,0.047490764187377764,-1.0918991702941252,-0.3106568940036342,0.6617337645699782,-0.16510242345743553,-0.2367054106936632,0.24137905220528355,-1.2355213309380475,-1.003944881662821,1011.8339516891921,18.414527498072346,28.341442868472367,7.092057069565625,268.24503598509995,105.62830425246342,-2.2661470307794223,87.91869416756022,0,1,0,0,-0.08239810043867037,0.006208378358236852,0.4462542779310154,0.6529208631866655,-0.1344647959607111,-0.12122488905867193,-0.012152262386126001
2019-06-14 12:06:47.250,0.030067675472472962,-1.1494008515988727,-0.3526952344619808,-0.6660700069268026,-0.3068366760038372,-0.11464325069230931,0.7350208758157258,-2.059659601478121,-1.103950416281672,1011.868080781221,15.587135272660634,30.02527670141798,5.201113343203907,274.168947916675,104.24952408284615,1.5805295944440854,89.35376331740923,0,1,0,0,-0.12960508070604887,-0.17121765825288762,0.47041513692134745,0.5922277538263118,-0.2201574477871929,-0.2474817054604402,0.007363245482899919
2019-06-14 12:06:47.500,-0.008373368962792204,-0.8659790849762212,-0.31575147427437716,-0.7412874200651123,-0.23480909423844326,0.06115004353343399,-0.22818049402933885,0.516690560996969,1.0523152982119985,1011.8937484856456,15.164187380551356,28.097662810711427,10.392517981929993,271.47625424765863,112.7577300098241,1.6748496422883707,86.61886230907817,0,1,0,0,0.08925145693113622,-0.17429797400267613,0.388894328596088,0.6392722827101754,0.005898689473031609,-0.043386102262797835,0.012383719541066531
2019-06-14 12:06:47.750,-0.06381027446586149,-0.7573988101814295,-0.26916774103179686,0.3451213877466692,-0.16167371061435037,-0.051069017986543196,-0.677888990005731,0.3371551140676035,1.7469988467111492,1011.8575699758627,17.322808061795346,25.86494325361359,14.295561052064587,259.2233196866162,121.92521099029418,-2.6674583329854973,83.40042877029765,0,1,0,0,0.18878637731633227,-0.07569321081381784,0.3444039235109898,0.683837360591141,0.04322331633187646,0.10216599470797272,-0.04327149617684121
2019-06-14 12:06:48.000,-0.13050213383049641,-0.9892141014277231,-0.31294503650525,0.8418108715111637,-0.15523922421751898,-0.09218493870614823,-0.30813940025372494,-0.8239386723600577,0.25674555873738014,1011.8784435277445,18.127374796056543,27.927390463127907,7.512257973045993,252.1090633402703,111.930119412898,-4.496290900810634,86.8270977240353,0,1,0,0,0.01821441253188019,-0.029195776925617062,0.37948889807329683,0.6404100285456993,-0.07734341159126044,0.09384469352970323,-0.13602568480756397
2019-06-14 12:06:48.250,-0.021235512057197176,-1.1062591106040776,-0.23610549024761623,0.04474925673218158,0.14776445813417016,-0.032720537936302675,0.04099872425577257,-0.6075519061333595,0.36660484822307743,1011.9765163351041,16.7278314328059,30.99588004020831,-0.5647009739065793,256.1983818714157,99.11892065251094,-1.540819078893214,91.7503232489714,0,1,0,0,-0.15040076220215765,-0.050363024229456245,0.41410209264000597,0.5866859876804386,-0.07511572422891134,-0.010956554212597273,-0.045838226512679534
2019-06-14 12:06:48.500,0.011316972196492739,-0.9258617799261233,-0.2205923461587957,-0.7725108096539945,0.19987876360676396,-0.0224459017315025,-0.27730206618574177,-0.9241827360204586,0.9802150579985224,1011.9977207372905,16.898073591107295,28.740440393178055,4.4567980516734105,257.37131280513756,111.0280130635215,-1.150905890199526,90.87320768376192,0,1,0,0,-0.019783915772104598,-0.14869787221996603,0.3949757758868824,0.5689819825953575,-0.09811162104204602,-0.04764490422648591,-0.028195815473784247
2019-06-14 12:06:48.750,-0.150564952899135,-0.8204803056455243,-0.39641444726321334,0.006630340998781015,-0.1402423979874399,0.041155010716893335,-0.9322708772167471,-0.5807132379310153,0.3555395151752147,1011.9521424542035,18.4664208715866,25.880700865008954,10.853825805746256,249.50365265715308,122.79243460263004,-4.932059842608192,87.79654330796043,0,1,0,0,0.16472687357407334,-0.12479959529850271,0.34688408417503686,0.5977267726326849,-0.1055028134250438,0.11347103192460185,-0.19028763344664962
2019-06-14 12:06:49.000,-0.1134438171411836,-0.99646292614774,-0.34155261270197096,1.0248680276127335,-0.08894907935403519,-0.09423495879377287,-0.3174209331158429,-0.42978251454665933,0.8585046215374492,1011.9665630832369,17.678507244185194,28.489629248755378,5.109938740430199,245.5531342469071,112.72447474290108,-4.913270618988677,86.27917623746764,0,1,0,0,0.015041283663505494,0.005732904363346752,0.3531329135832106,0.6277669395460252,-0.03432436049170812,0.12679110622724943,-0.10158464625519296
2019-06-14 12:06:49.250,0.05871980770798031,-1.1194345876835972,-0.18776774729308182,0.17737788382768616,0.10693556122452147,-0.18460324625262087,0.5282253423293509,-1.119311419420821,0.9885932799107864,1012.0200054184712,15.504541190541266,31.435975386754873,-2.423149041251068,250.14078756265326,103.10580779105172,-0.78959559219474,85.83467142162687,0,1,0,0,-0.18320137977875514,-0.037958159035962974,0.40004013134628624,0.5895080844469196,-0.06969050852538478,-0.07298590651367352,0.0777834670757475
2019-06-14 12:06:49.500,0.015502162721160466,-0.9680042617308354,-0.30736568560996913,-1.0190275166371527,-0.033978713188260956,0.07125759677196601,0.2536600690428561,-1.0102471520502077,0.1053867251566749,1012.0271690338775,15.083704349870668,29.999777376634164,0.4830242101770714,250.59684842815787,111.28011707938616,-0.14418203717695144,85.30490357900774,0,1,0,0,-0.05855187686725209,-0.17227826293185827,0.3891203350696738,0.547772096894055,-0.17276287088147138,-0.094660246064458,0.012811751225672723
2019-06-14 12:06:49.750,-0.08938488518861472,-0.8251320925687264,-0.41983168692708356,-0.19021313056278968,-0.15261232892867438,0.05281302618688145,0.14289915902173142,-0.44048976088389835,1.28784782651355,1012.0008342203154,16.096481666071213,28.446378305283407,6.732004261213501,241.02082803575345,123.3299326259168,-3.64704760132641,83.1798122128335,0,1,0,0,0.12423825991018983,-0.11947939312785541,0.32587624453225245,0.5980933318868757,-0.11510897519940101,0.07752494467906493,-0.013551771750648867
2019-06-14 12:06:50.000,-0.06991367946367143,-0.9898647804523667,-0.32963991126201136,1.0953022349303922,-0.2184201679130963,-0.10184864588217722,-0.2240060889496139,-0.7158880352588707,1.4703490287748637,1011.9940707604412,16.001161172797477,30.17746015590492,2.21037335638637,234.0034495609983,117.17188520888848,-4.372945627072506,81.99635445529181,0,1,0,0,-0.0033782550194911233,-0.000935614294710916,0.32087580201730737,0.6347601802067844,-0.015353728074159256,0.10831487528426859,-0.02748130853571967
2019-06-14 12:06:50.250,-0.03276215861635207,-1.1790059131312887,-0.23374024306538718,0.3855145703327668,-0.12799731977727252,0.05320542207559151,-0.5911608489944097,-2.2921458353820636,-0.39580906194714044,1012.0231376395174,14.641333918830403,32.46047548221494,-6.622793071532454,234.727884867357,104.58541859573235,-1.447299593126927,82.01489891718755,0,1,0,0,-0.22915855788917106,-0.059750127418785604,0.3771410772087428,0.5600994248304306,-0.13293420471757625,-0.051730219805466236,-0.12916878029165538
2019-06-14 12:06:50.500,-0.019352090195394026,-1.064072617990255,-0.32378204728977844,-0.8313499462852074,-0.03342124869982088,0.15254913456324246,0.640074670265469,-2.4252636785816404,-0.025629739534224247,1012.0539636322908,15.520649151950678,32.49142482415334,-5.550191172683558,229.51850019557824,109.44927353880325,-3.1962431277106864,80.63648199247649,0,1,0,0,-0.15928831612909372,-0.15953945480705328,0.3804404583343971,0.5152257610953946,-0.2998053251380175,-0.07237833659732956,0.001497047538576844
2019-06-14 12:06:50.750,-0.0707169397206403,-0.9388530536390018,-0.4227415638006128,-0.5101105154931065,-0.5100506188914712,0.10620401484651909,1.0329550890314432,-0.24938304224821803,1.1783368988346463,1012.0608862317288,18.251173336377143,31.521672836782706,-1.5095340529327315,215.27681709581574,118.40539149723922,-9.277194598427151,81.94346549888607,0,1,0,0,0.021277169050798572,-0.17793800769638027,0.32404087001890763,0.5560426485774441,-0.23507575309325512,0.15470596786540125,0.1329167005713626
2019-06-14 12:06:51.000,-0.18707855457611908,-0.9428455650902162,-0.23681043269476643,0.5302821687615515,-0.6673229675797302,-0.172556827180935,-0.30360396383161264,0.12975526789398995,1.5677196864026022,1012.0538465334505,18.081318047270116,32.216491372577806,-3.4791822545597904,201.44267840862005,118.31269476619525,-11.14816680071909,86.19108601316776,0,1,0,0,0.005486508091049912,-0.1798233547746898,0.27446103063232336,0.5751583929151981,-0.06404708322273205,0.3417441784973103,-0.024894920292790793
2019-06-14 12:06:51.250,-0.18042396391880375,-0.9442661417355825,-0.1263394650460485,1.047179341918375,-0.19921437391000346,-0.27208449683924835,-0.40154068303502405,-0.7257311931103051,0.852315524648834,1012.0461441804848,16.12980906478846,32.57130149532965,-9.852266108313877,190.337428476839,113.22818762147956,-10.703443088259618,89.48153860655788,0,1,0,0,-0.10804286552117391,-0.07334012857913634,0.2620121073965559,0.5687657726099118,-0.10101347098510971,0.3335890109598997,-0.10286173252576733
2019-06-14 12:06:51.500,-0.06995825258976857,-1.0475286574670126,-0.1831711246888113,0.45785253543153603,-0.2554303638403609,0.24858345618691408,0.6176564531663238,-0.5457152925283703,-0.8258148441580531,1012.0933089327547,16.094957486768582,29.48184101705467,-18.121262877687208,183.4465661123729,101.08158613965254,-11.872256108679315,92.06360645747206,0,1,0,0,-0.23287176863416534,0.0009416573954727386,0.3019822886502918,0.533699240430509,-0.30077039557499075,0.25238559678631767,0.028780214082877863
2019-06-14 12:06:51.750,-0.03199205130153017,-1.130289967883791,-0.02617533167642209,-0.9501901396675706,-0.5077907274427009,-0.04375537709262454,1.475040497553302,-1.559186879478986,0.6843137067195,1012.163486310662,14.92719927420036,27.42955084090059,-18.61156878323578,176.7634442741357,97.58572741848401,-12.35133639781719,92.13618703706162,0,1,0,0,-0.29361004895218185,-0.26212744500742124,0.3186315306185289,0.46569346283964674,-0.3622970983691971,0.17376423910567346,0.20120380473453015
2019-06-14 12:06:52.000,-0.033494466069614086,-1.051433245217957,-0.07459460578824369,-1.4104722858740462,-0.7111796664888069,-1.0196390317851773,2.010505405840944,-2.332383218757364,2.9124689926607283,1012.1308223197145,9.116105614953563,29.832781463412104,-8.946019211010322,157.4794682856541,112.7930639001319,-12.670348686085239,92.60646337017627,0,1,0,0,-0.17157583272916796,-0.5168285585768466,0.22634734506164397,0.48294397329546185,-0.29297218703511435,0.1033873727537098,0.32109317599620396
2019-06-14 12:06:52.250,-0.06238166071927375,-0.9568252864548641,-0.2906502959328704,0.02082930769589217,-1.0552077920687923,-0.6149978884997156,1.403142927967111,-0.7289038102444927,2.136241947831836,1012.0604669645213,2.815288613026743,31.400573032045983,-3.192091060529548,130.89157570119502,120.17554918345496,-13.004624749318348,95.5436762854792,0,1,0,0,-0.04784446669949832,-0.30701065308523895,0.09561520101972885,0.5996098520677546,-0.1877714982794961,0.18208291803352938,0.2654176664254026
2019-06-14 12:06:52.500,-0.12058893078771901,-0.9545204617496845,-0.0822280227707067,1.3847052049455302,-0.6967673494944312,0.20972064347690808,0.6059843771072951,-0.1519794165444947,1.355706608031323,1012.0583340176072,1.3908717282574417,29.551378239674282,-7.371901110812593,117.69975947598392,105.77618705511861,-12.436436316161261,92.8324220012634,0,1,0,0,-0.15139871173237185,0.009475879327256189,0.0646676678548656,0.646646936557295,-0.1266767072528149,0.3237538968071482,0.10955750444473733
2019-06-14 12:06:52.750,-0.08729883809171168,-1.1038129510229646,0.01650250788306224,0.2677038281019311,-0.49297494859247726,-0.04033113824979715,1.1504460019168916,-1.1284925151844363,-0.291654952102354,1012.0839076273403,2.653924593869572,28.062584069986222,-13.654205966585327,118.86740790128205,89.32767709783232,-11.65324921151776,87.16532512218784,0,1,0,0,-0.33269027959721287,-0.11787434729908394,0.13993185904041783,0.5547947706131001,-0.2912831652180775,0.1968580341340687,0.09565636974427294
2019-06-14 12:06:53.000,-0.03793032106211288,-1.124354406332353,-0.1429840087514603,-1.489385283615852,-1.2877041419759532,-0.5183074369887906,1.5310923635960911,-1.2260979937255125,-0.3461838436184307,1012.1026624348156,1.885590282314183,28.035758742496732,-9.369607381329628,117.49270463531427,95.18254562320305,-9.373607914111542,87.70901204492593,0,1,0,0,-0.25587149626633465,-0.48787847071032253,0.14250477805044762,0.5047096317274306,-0.33488650102875744,0.030284525809170914,0.22986707124579653
2019-06-14 12:06:53.250,-0.08791737311442958,-0.9180230582933072,-0.1015100765312948,-0.6280594093337248,-1.4019660534279372,-0.7298275645439224,0.3104033667996233,-1.1660465459304614,3.0067449536080866,1012.074987331849,-0.34606526463381115,27.39783069638753,4.769961520243641,107.83951618810602,114.84059999438755,-6.428700151108135,92.111888415845,0,1,0,0,-0.017463824448172845,-0.5033773638142811,0.025181174019400336,0.6010447369758056,-0.043344642377796255,0.10171257060752888,0.19774273770150572
2019-06-14 12:06:53.500,-0.07612828490524448,-0.9601172932220344,-0.19346620772162856,0.6464856528081223,-0.5885372975100719,-0.4687871699026721,-0.4502324446835341,-0.8226127634180079,2.0390225304725784,1012.0451351745298,-1.9326264430005644,27.015906096412028,9.198873087217066,98.09433925816205,114.14911920949115,-4.288785530237392,94.38894517905457,0,1,0,0,-0.03034813422243642,-0.19302340716720903,-0.019960983759731543,0.660917068759116,0.010611717570226682,0.07121273822848892,0.007169081413969051
2019-06-14 12:06:53.750,0.018539503129057368,-1.0332569018694706,-0.33862536055036885,-0.28485029464189476,-0.06329842010592165,0.08142714329998593,0.32982963539251675,0.7728528950091857,-0.3840931830821397,1012.0895493500219,-3.23734376614176,27.65366752507315,5.507833400064718,95.27854825250121,102.9225808991333,-2.486703893795322,90.36638716879979,0,1,0,0,-0.1226199645884439,-0.06937604172638002,0.0043502735363671165,0.6249121017942998,-0.1410707055301194,-0.03801581078573626,0.029781683293663926
2019-06-14 12:06:54.000,-0.039302426827424415,-0.8087873558999918,-0.31344262768106007,-0.9117760405176643,0.0804198019143835,0.044132085108411795,-0.011268840882375744,1.2812857732878573,0.7221472672656665,1012.0950247053698,-4.7107738517762945,25.601659380898585,11.54941458432861,93.96698439221348,112.20348157935379,-3.1357359619661738,84.15766266351253,0,1,0,0,0.0421771748708048,-0.16643208870370357,-0.042695371709619165,0.6190636322835963,-0.1052436723877558,0.039739259266630154,-0.000793429121740312
2019-06-14 12:06:54.250,-0.1956502779126559,-0.8389277998934028,-0.41551892711986677,0.15153734190972534,-0.01368506367878192,-0.12978089550785524,-1.3943176123326442,-0.46569441725286037,-0.017305297886172848,1012.0475901785844,-5.9462408626719485,22.773948527139083,17.031061339829865,85.2533305281026,121.41765100056791,-4.860419140643699,83.10684955225523,0,1,0,0,0.11322763697395674,-0.15241818975466637,-0.08649570457450556,0.6296685562893317,-0.10928470690252172,0.0776872705983905,-0.29623123891387226
2019-06-14 12:06:54.500,-0.1689326313437049,-1.097312601957086,-0.35583822311435015,0.959951474437423,0.0016041392135019965,-0.06770383540025507,-1.277340121679477,-1.4313027362553918,-0.5920676129018829,1012.064205918298,-7.236869841596542,25.81143750845974,9.072321151524758,80.85551446650011,108.37662346053398,-3.2214107332977737,83.86344808643695,0,1,0,0,-0.11183866130427532,-0.041034080920864774,-0.06064443553354583,0.6300938286457585,-0.10398894334553385,0.011334456561075557,-0.3139478707406782
2019-06-14 12:06:54.750,-0.002744974576619954,-1.0849852848218442,-0.1519053770951927,0.11864157768807435,0.1879470838102701,-0.19661892405018838,-0.5751115864680849,-0.6959270526988035,0.35959553687714674,1012.1026966820748,-9.642122928446492,29.60656804611691,1.5007851456118195,90.28560459897088,96.99685920261554,0.41136328294292307,83.01218835787336,0,1,0,0,-0.24833848095903732,-0.09038280383641524,-0.03089657217053266,0.617652377530959,-0.03218627760893222,-0.0822724787196402,-0.08955595741543423
2019-06-14 12:06:55.000,0.02260254586519033,-0.962329180437278,-0.2772849225010198,-1.190815992265422,0.005721883394361945,-0.04586473797055229,-0.29065491791129594,-0.9006165596675296,-0.4346653911905436,1012.1172756923055,-11.447192225293962,27.209343021046212,5.890100195393127,96.10227795877329,106.93801334142398,1.471964857854818,81.04655349590027,0,1,0,0,-0.1316391214158985,-0.22763454725163906,-0.030586069746013446,0.5794707693249924,-0.16296273251408575,-0.19260685888088594,-0.05562742142419797
2019-06-14 12:06:55.250,-0.11052937332801972,-0.8970659017935605,-0.4283395421488884,-0.38696569637235995,-0.24109061125574693,0.21546523483819507,-0.321001998854261,-1.1261888639775222,0.07924847089854498,1012.1091344246472,-10.147913900475224,24.973887083018457,12.951965745045268,90.26478740561095,119.61532557974606,-1.8695795615881643,79.91415481072045,0,1,0,0,0.02993676815073403,-0.15887526984839292,-0.07162338339793536,0.6106733488781244,-0.18455805056020902,-0.06398457368206863,-0.1244202334066616
2019-06-14 12:06:55.500,-0.12666543181291876,-0.9047166732422326,-0.3506560269213269,1.181564568671166,-0.1945379917120635,-0.030588218871298922,-0.7719649793778743,0.21445886274085385,0.456559613261265,1012.1074519022477,-9.381699160814865,27.46246675418409,9.748610246885255,84.69685328802045,112.88001658271676,-4.05095707664662,83.96686298530345,0,1,0,0,-0.007649755483519495,0.005457143697481113,-0.10262399221405707,0.665833097574974,-0.004536882144907838,0.10004797519908978,-0.14044485892561265
2019-06-14 12:06:55.750,0.009929748274765175,-1.0089579730923073,-0.22983244693142807,0.3985415221274006,-0.032895453491166037,-0.1365886326960136,-0.2565863195648236,0.02218141677958596,-1.0713933002668583,1012.1958122438616,-11.756590370762504,29.657773288755205,1.9624836505267413,89.96027360577555,100.9559037694288,-1.104733280421263,87.41877740674217,0,1,0,0,-0.19745071024759084,-0.021759849369703026,-0.05661475989291373,0.598929383376966,-0.07494331354390447,-0.07442421652386186,-0.05503742835103631
